"lesson_id","filename","script_text","voice_direction"
"4th-grade/RL.4.5","RL.4.5-Q1","Which structural element is found in a drama (play) but NOT in prose (a regular story)? Stage directions. Chapters. Paragraphs. A title.",""
"4th-grade/RL.4.5","RL.4.5-Q3","How is dialogue presented differently in a play versus a novel? Novels don't have dialogue. In plays, the character's name appears before their lines; novels use quotation marks. There's no difference. Plays don't have dialogue.",""
"4th-grade/RL.4.5","RL.4.5-Q4","What structural element do poems often have that prose does not? A beginning and end. Characters. Meter and rhyme scheme. Sentences.",""
"4th-grade/RL.4.6","RL.4.6-Q1","I couldn't believe my eyes when I opened the door.. This is written in — No point of view. Third person. Second person. First person.",""
"4th-grade/RL.4.6","RL.4.6-Q2","Sarah couldn't believe her eyes when she opened the door.. This is written in — Third person. Second person. First person. No point of view.",""
"4th-grade/RL.4.6","RL.4.6-Q3","How does first-person narration affect a story compared to third-person? There's no difference. First person limits you to one character's perspective and feelings. Third person is always more honest. First person gives you access to every character's thoughts.",""
"4th-grade/RL.4.6","RL.4.6-Q4","A story told by an outside narrator who knows the thoughts and feelings of ALL characters is called — First person. Second person. Third person omniscient. Third person limited.",""
"4th-grade/RL.4.6","RL.4.6-Q5","The same event is described two ways: Version A: ""I scored the winning goal and felt like a hero."" Version B: ""Jake scored the winning goal. His teammates cheered, but the other team walked away in silence."". How does the point of view change what the reader learns? Version B is better written. Both versions give the same information. Version A has more details. Version A shows Jake's feelings; Version B shows both teams' reactions.",""
"4th-grade/RL.4.7","RL.4.7-Q1","A student reads a chapter about a thunderstorm, then watches a movie version with dramatic music and dark lighting. The movie version adds — Mood and atmosphere through sound and visuals. New characters. A different ending. More dialogue.",""
"4th-grade/RL.4.7","RL.4.7-Q2","When a book is turned into a play, what might be LOST? All the characters. The character's inner thoughts described by the narrator. The plot. Dialogue.",""
"4th-grade/RL.4.7","RL.4.7-Q3","What might a visual presentation (movie or play) ADD to a story that the text cannot? More chapters. More words. Facial expressions, tone of voice, and body language of actors. Longer descriptions.",""
"4th-grade/RL.4.7","RL.4.7-Q4","A book describes a character as ""a tall woman with kind eyes."" In the movie, the actress has a warm smile and speaks softly. How does the movie expand on the text? It contradicts the book. It removes the description. It changes the character completely. It shows specific visual and audio details that bring 'kind eyes' to life.",""
"4th-grade/RL.4.7","RL.4.7-Q5","Why might a reader prefer the book version over the movie? The reader's imagination creates a personal version of the story. Movies don't have stories. Books have more special effects. Books are always better.",""
"4th-grade/RL.4.9","RL.4.9-Q1","A Greek myth says the sun is pulled across the sky by the god Helios in a chariot. A Native American story says the sun is carried by a spirit eagle. Both stories try to explain — Why birds can fly. How the sun moves across the sky. Why it rains. How fire was created.",""
"4th-grade/RL.4.9","RL.4.9-Q2","Many cultures have flood myths — a great flood that covers the earth. What does this SIMILARITY suggest? They all copied from one story. Only one culture had a flood. Ancient peoples around the world may have experienced similar natural disasters. Floods never actually happened.",""
"4th-grade/RL.4.9","RL.4.9-Q3","A European fairy tale and a West African folktale both feature a clever trickster who outsmarts a more powerful character. The European version uses a fox; the African version uses a spider named Anansi. What is the SAME? The animal character. The language. The setting. The theme of cleverness defeating power.",""
"4th-grade/RL.4.9","RL.4.9-Q4","Why do different cultures often tell stories with similar themes? Human experiences like love, courage, and fairness are universal. They all speak the same language. They don't have any different themes. One culture wrote all the stories.",""
"4th-grade/RL.4.9","RL.4.9-Q5","When comparing myths from different cultures, the MOST important thing to examine is — How long each myth is. How each culture uses its own characters and settings to explore universal themes. Which myth is more exciting. Which myth is older.",""
"4th-grade/RL.4.10","RL.4.10-Q1","Nobody knew where the music came from. Every night at midnight, a violin played from somewhere deep in the woods. The townspeople locked their doors and whispered about ghosts. Only young Alma grabbed her lantern and followed the sound.. What does Alma's action reveal about her? She plays violin. She's foolish and doesn't listen. She's curious and braver than the other townspeople. She's a ghost.",""
"4th-grade/RL.4.10","RL.4.10-Q2","The treaty was signed on a Tuesday. By Wednesday, the two kingdoms had already broken it. Peace, the old queen muttered, ""is harder to keep than to promise."". What is the queen's message about peace? Tuesdays are unlucky. Treaties always work. Peace is easy. Making peace is simple but maintaining it is the real challenge.",""
"4th-grade/RL.4.10","RL.4.10-Q3","Theo didn't notice the first leaf fall. Or the second. But by the time the maple tree was half bare, he understood what his grandmother meant when she said, ""Change happens slowly, then all at once."". What is Grandmother's saying about? How change in life can be gradual then suddenly obvious. Maple trees grow fast. Only about trees losing leaves. Autumn is the best season.",""
"4th-grade/RL.4.10","RL.4.10-Q4","Zuri had two rules: never break a promise, and always carry a pencil. You never know, she said, ""when you'll need to write something down before you forget it — or before someone tries to make you forget."". What does the second rule suggest about Zuri? She forgets everything. She values truth and recording important things. She's a teacher. She likes drawing.",""
"4th-grade/RL.4.10","RL.4.10-Q5","The ship had been at sea for thirty-seven days. Fresh water was running low, and the crew whispered about turning back. Captain Adaeze stood at the bow, eyes fixed on the horizon. Land by sunrise, she said. Nobody believed her. But at dawn, there it was.. What theme does this passage suggest? Ships are dangerous. The ocean is beautiful. Faith and determination can lead you through doubt. Captains are always right.",""
"4th-grade/RI.4.1","RI.4.1-Q1","The International Space Station orbits Earth at approximately 17,500 miles per hour. At this speed, astronauts experience 16 sunrises and 16 sunsets every 24 hours.. What detail explains why astronauts see so many sunrises? Astronauts sleep less. The sun moves faster in space. The station is large. It orbits at 17,500 mph, completing an orbit roughly every 90 minutes.",""
"4th-grade/RI.4.1","RI.4.1-Q2","Jane Goodall arrived in Tanzania in 1960 with no formal training in science. Within months, she observed chimpanzees using sticks as tools to extract termites — a discovery that changed our understanding of what makes humans unique.. What inference can you make about why this discovery was so important? Scientists previously believed only humans used tools. Tanzania is a new country. People didn't know about termites before. Chimpanzees are smarter than humans.",""
"4th-grade/RI.4.1","RI.4.1-Q3","Honeybees communicate through a ""waggle dance."" A bee returning from a food source dances in a figure-eight pattern. The angle of the dance indicates the direction of the food relative to the sun.. What specific detail tells you HOW bees show direction? They fly in a straight line. The angle of the dance relative to the sun. They make buzzing sounds. They dance in a circle.",""
"4th-grade/RI.4.1","RI.4.1-Q4","During the California Gold Rush of 1849, most miners didn't get rich from gold. However, merchants who sold pickaxes, shovels, and jeans to the miners made fortunes.. What can you infer from this passage? The Gold Rush lasted one year. Merchants also mined for gold. Selling supplies to miners was more profitable than mining itself. Gold was easy to find.",""
"4th-grade/RI.4.1","RI.4.1-Q5","When you draw an inference from a text, you — Only read the title. Copy a sentence from the text. Draw a picture of the text. Use clues from the text plus your own knowledge to figure something out.",""
"4th-grade/RI.4.2","RI.4.2-Q1","Plastic pollution is devastating ocean ecosystems. Over 8 million tons of plastic enter the oceans each year. Sea turtles mistake plastic bags for jellyfish. Microplastics have been found in fish that humans eat.. What is the main idea? Plastic pollution is seriously harming ocean life. Sea turtles eat jellyfish. 8 million tons is a lot. Fish contain microplastics.",""
"4th-grade/RI.4.2","RI.4.2-Q2","Ancient Rome's road system was an engineering marvel. Roman roads were built in layers — gravel, sand, and paving stones — designed to last centuries. Over 250,000 miles of roads connected the empire. Many of these roads are still visible today.. Which detail BEST supports the main idea that Roman roads were remarkable? Roads were made of gravel. Many roads are still visible centuries later. Rome had an empire. Roads connected cities.",""
"4th-grade/RI.4.2","RI.4.2-Q3","A good summary of an informational text includes — Just the title and author. Only your personal opinion. The main idea and the most important supporting details in your own words. Every single detail from the text.",""
"4th-grade/RI.4.2","RI.4.2-Q4","Exercise benefits the brain in multiple ways. Physical activity increases blood flow to the brain, delivering more oxygen. It also triggers the release of chemicals that improve mood and focus. Studies show students who exercise regularly perform better academically.. How does the detail about students support the main idea? It's about schools, not brains. It contradicts the main idea. It changes the topic. It provides real-world evidence that exercise helps brains work better.",""
"4th-grade/RI.4.2","RI.4.2-Q5","Paragraph 1: Renewable energy sources like solar and wind are growing rapidly. Paragraph 2: Solar panel costs have dropped 89% since 2010. Paragraph 3: Wind energy now powers millions of homes.. The main idea of the ENTIRE passage is — Renewable energy is growing and becoming more accessible. Energy is expensive. Wind energy is popular. Solar panels are cheap.",""
"4th-grade/RI.4.3","RI.4.3-Q1","In 1773, American colonists were furious about being taxed by Britain without representation in Parliament. A group of colonists disguised as Native Americans boarded British ships and dumped 342 chests of tea into Boston Harbor.. What caused the Boston Tea Party? The ships were blocking the harbor. Anger over taxation without representation. The colonists wanted free tea. Britain declared war.",""
"4th-grade/RI.4.3","RI.4.3-Q3","The invention of the printing press in 1440 made books affordable for the first time. Before that, books were copied by hand, making them rare and expensive. As books became accessible, literacy rates soared across Europe.. What was the EFFECT of the printing press on literacy? Literacy decreased. Nothing changed. Literacy rates soared because books became accessible. People stopped reading.",""
"4th-grade/RI.4.3","RI.4.3-Q4","Photosynthesis occurs in the leaves of plants. Chlorophyll in the leaves absorbs sunlight. The plant combines this energy with water from the roots and carbon dioxide from the air to produce glucose and oxygen.. What are the INPUTS (ingredients) of photosynthesis? Glucose and oxygen. Only sunlight. Roots and leaves. Sunlight, water, and carbon dioxide.",""
"4th-grade/RI.4.3","RI.4.3-Q5","When explaining a historical event, it's important to include — What happened, why it happened, and what resulted from it. Just the people involved. Only your opinion about it. Only the date.",""
"4th-grade/RI.4.4","RI.4.4-Q2","The legislative branch of government is responsible for making laws. Congress, made up of the Senate and House of Representatives, is the legislative branch.. What does legislative relate to? Breaking laws. Making laws. Interpreting laws. Enforcing laws.",""
"4th-grade/RI.4.5","RI.4.5-Q5","Why is it helpful to identify a text's structure? It makes the text shorter. It's only important for fiction. It helps you understand how the author organized ideas and find information more easily. It changes the meaning of the text.",""
"4th-grade/RI.4.5","RI.4.5-Q3","Plastic pollution is a growing threat to ocean life. Millions of tons of plastic enter the ocean each year, harming sea turtles, fish, and birds. One solution is to reduce single-use plastics. Another is to organize beach cleanups that remove trash before it reaches the water.. What text structure does this passage use? Chronological. Compare and contrast. Cause and effect. Problem and solution.",""
"4th-grade/RI.4.5","RI.4.5-Q4","Both dolphins and porpoises are marine mammals that breathe air and nurse their young. However, dolphins tend to be larger with longer snouts, while porpoises are smaller with rounded faces. Similarly, both travel in groups, but dolphin groups are usually much larger.. What text structure does this passage use? Compare and contrast. Problem and solution. Chronological. Cause and effect.",""
"4th-grade/RI.4.5","RI.4.5-Q7","Rising ocean temperatures have caused many coral reefs to bleach. Because the coral loses the algae it depends on for food, it turns white and can eventually die. As a result, thousands of species that rely on coral reefs for shelter are now in danger.. What text structure does this passage use? Chronological. Cause and effect. Compare and contrast. Problem and solution.",""
"4th-grade/RI.4.5","RI.4.5-Q10","Overfishing threatens many ocean species. In some areas, fish populations have dropped by more than half. To address this, several countries have created marine protected areas where fishing is limited. These zones have helped fish populations recover significantly.. What text structure does this passage use? Cause and effect. Chronological. Problem and solution. Compare and contrast.",""
"4th-grade/RI.4.5","RI.4.5-Q11","In 1960, Jacques Piccard and Don Walsh descended to the deepest point in the ocean — the Mariana Trench. Decades later, in 2012, filmmaker James Cameron made the journey alone. Then in 2019, explorer Victor Vescovo reached the bottom five times in a single expedition.. What text structure does this passage use? Compare and contrast. Problem and solution. Cause and effect. Chronological.",""
"4th-grade/RI.4.6","RI.4.6-Q1","A firsthand account is written by someone who — Was actually there and experienced it. Heard about it from a friend. Read about the event in a book. Watched a documentary about it.",""
"4th-grade/RI.4.6","RI.4.6-Q2","Which is a firsthand account? A textbook chapter about the Civil War. A soldier's diary from the Civil War battlefield. A Wikipedia article about a battle. A movie about the war.",""
"4th-grade/RI.4.6","RI.4.6-Q3","How might a firsthand account DIFFER from a secondhand account of the same event? Secondhand accounts have more feelings. They're always exactly the same. Firsthand accounts include personal feelings and experiences; secondhand accounts are more objective. Firsthand accounts are always shorter.",""
"4th-grade/RI.4.6","RI.4.6-Q4","Account A: ""I could feel the ground shaking under my feet. Dust filled the air and I couldn't see."" Account B: ""The earthquake measured 6.7 on the Richter scale and caused significant structural damage."". Which is firsthand? Account B. Both. Neither. Account A.",""
"4th-grade/RI.4.6","RI.4.6-Q5","Why is it valuable to read BOTH firsthand and secondhand accounts? Firsthand gives personal perspective; secondhand gives broader context — together you get a fuller picture. Firsthand is always more accurate. Secondhand is always more accurate. You only need one type.",""
"4th-grade/RI.4.7","RI.4.7-Q1","A bar graph shows that the school recycled 200 pounds in January, 350 in February, and 500 in March. What trend does the graph show? The school stopped recycling. Recycling increased each month. Recycling decreased each month. Recycling stayed the same.",""
"4th-grade/RI.4.7","RI.4.7-Q2","A timeline in a history text shows events from 1760 to 1790. This visual helps readers — Learn about geography. Understand the exact words people said. See the sequence and spacing of events over time. Read faster.",""
"4th-grade/RI.4.7","RI.4.7-Q3","A pie chart shows: 45% of students prefer pizza, 30% prefer tacos, 15% prefer pasta, 10% prefer salad. What can you conclude? Salad is the most popular. Tacos and pizza are equally popular. Everyone likes pizza. Pizza is the most popular but not everyone's favorite.",""
"4th-grade/RI.4.7","RI.4.7-Q4","How does a diagram of the human digestive system help a reader MORE than a written description alone? It shows the physical layout and connections between organs that are hard to describe in words. It adds color to the page. It replaces the need to read. It makes the text longer.",""
"4th-grade/RI.4.7","RI.4.7-Q5","When interpreting a graph, the FIRST thing you should look at is — The colors. The title and axis labels to understand what data is being shown. The source at the bottom. The smallest bar.",""
"4th-grade/RI.4.8","RI.4.8-Q1","Schools should offer more art classes. Studies show that students in art programs score higher on standardized tests. Art also teaches creativity, problem-solving, and collaboration.. The author supports their point with — No evidence. Personal opinions only. Research studies and specific skills art teaches. A story about an artist.",""
"4th-grade/RI.4.8","RI.4.8-Q2","Which type of evidence is STRONGEST? 'Recess is fun'. 'Everybody knows recess matters'. 'I think recess is important'. 'Studies show students who have recess perform 20% better on afternoon tests'.",""
"4th-grade/RI.4.8","RI.4.8-Q3","Endangered species need stronger legal protections. The bald eagle was nearly extinct until the Endangered Species Act helped its population recover from 417 pairs in 1963 to over 316,000 today.. How does the bald eagle example support the author's point? It proves that legal protections actually work to save species. It changes the topic to birds. It shows eagles are pretty. It's just an interesting fact.",""
"4th-grade/RI.4.8","RI.4.8-Q4","When evaluating an author's argument, you should ask — Does it have pictures?. Does the evidence actually support the point being made?. Is the text long enough?. Is the author famous?.",""
"4th-grade/RI.4.8","RI.4.8-Q5","An author argues that school lunches should be healthier. Which evidence would NOT support this point? Students who eat nutritious lunches concentrate better. Childhood obesity rates are rising. The cafeteria was painted blue last year. Processed foods are linked to health problems.",""
"4th-grade/RI.4.9","RI.4.9-Q1","Text A explains how solar panels convert sunlight to electricity. Text B discusses the environmental benefits of solar energy. To write a complete report on solar energy, you should — Ignore both and use your own knowledge. Only use Text A. Only use Text B. Combine information from both texts.",""
"4th-grade/RI.4.9","RI.4.9-Q2","Text A: ""Mars has a thin atmosphere made mostly of carbon dioxide."" Text B: ""Mars has massive dust storms that can cover the entire planet for months."". Using both texts, what can you explain about Mars? Both its atmospheric composition AND its extreme weather patterns. Only its atmosphere. Nothing new. Only its weather.",""
"4th-grade/RI.4.9","RI.4.9-Q3","When integrating information from two sources, what should you watch for? Which text has better pictures. Whether the sources agree, disagree, or provide complementary information. Which text is longer. Which was written first.",""
"4th-grade/RI.4.9","RI.4.9-Q4","Text A says wolves were removed from Yellowstone in the 1920s. Text B says after wolves were reintroduced in 1995, the elk population became healthier and rivers changed course. Combining these texts helps you understand — Wolves are dangerous. 1995 was an important year. The long-term impact of removing and then restoring a species to an ecosystem. Rivers always change course.",""
"4th-grade/RI.4.9","RI.4.9-Q5","Why is using multiple sources better than using just one? One source always has errors. You should always use exactly one source. More sources means a longer report. Multiple sources provide different perspectives, details, and a more complete understanding.",""
"4th-grade/RI.4.10","RI.4.10-Q1","The human brain weighs about three pounds but uses roughly 20% of the body's total energy. It contains approximately 86 billion neurons, each connected to thousands of others, forming a network more complex than any computer ever built.. What comparison does the author make to emphasize the brain's complexity? Comparing it to a computer. Comparing it to the heart. Comparing it to a muscle. Comparing it to other organs.",""
"4th-grade/RI.4.10","RI.4.10-Q2","The Dead Sea, located between Israel and Jordan, is nearly ten times saltier than the ocean. This extreme salinity means no fish or plants can survive in it — hence the name. However, the mineral-rich mud and water have been used for health treatments for thousands of years.. What is ironic about the Dead Sea? It's between two countries. Despite being called 'dead,' it has been valuable for human health for millennia. It's very salty. It's not really a sea.",""
"4th-grade/RI.4.10","RI.4.10-Q3","In 1983, Dr. Sally Ride became the first American woman in space. She later founded Sally Ride Science, an organization encouraging girls to pursue careers in science, technology, engineering, and math.. What does this tell you about Dr. Ride's priorities? She only cared about her own career. She stopped working after 1983. She wanted to inspire the next generation, especially girls, to follow in her footsteps. She didn't like science.",""
"4th-grade/RI.4.10","RI.4.10-Q4","Bamboo is one of the fastest-growing plants on Earth, capable of growing up to 35 inches in a single day. It's also incredibly strong — pound for pound, bamboo has a greater tensile strength than steel.. Why might bamboo be considered a super-plant? It's green. It grows in Asia. It's a type of tree. It grows extremely fast AND is stronger than steel by weight.",""
"4th-grade/RI.4.10","RI.4.10-Q5","The Library of Alexandria, built around 300 BCE in Egypt, was the ancient world's greatest center of learning. Scholars from across the Mediterranean came to study its estimated 400,000 scrolls. When it was eventually destroyed, countless works of ancient knowledge were lost forever.. What makes the Library's destruction significant? Irreplaceable knowledge accumulated over centuries was permanently lost. Libraries are expensive to build. It had too many scrolls. It was in Egypt.",""
"4th-grade/RF.4.3","RF.4.3-Q1","The word autobiography can be broken into: auto + bio + graph + y. Using these parts, what does it mean? A book about cars. A life story written by the person themselves. A drawing of a machine. A type of photograph.",""
"4th-grade/RF.4.3","RF.4.3-Q2","Which word contains the Greek root tele meaning far? Telescope. Telephone. All of the above. Television.",""
"4th-grade/RF.4.3","RF.4.3-Q3","How many syllables are in the word communication? 4. 6. 3. 5.",""
"4th-grade/RF.4.3","RF.4.3-Q4","In the word unbreakable, the prefix, root, and suffix are — Un + break + able. Un + brea + kable. Unbreak + able. Unb + reak + able.",""
"4th-grade/RF.4.3","RF.4.3-Q5","The word pseudonym uses the Greek root pseudo meaning false and nym meaning ""name."" A pseudonym is — A type of poem. A false or fake name used by an author. A dictionary entry. A real name.",""
"4th-grade/RF.4.3a","RF.4.3a-Q1","You encounter the unfamiliar word ""transportation."" What's the BEST first step? Ask someone immediately. Guess from the first letter. Break it into parts: trans + port + a + tion. Skip it.",""
"4th-grade/RF.4.3a","RF.4.3a-Q2","The word international can be decoded as — Inter + nat + ional. In + tern + at + ional. Interna + tional. In + ter + nation + al.",""
"4th-grade/RF.4.3a","RF.4.3a-Q3","If you know that -ology means study of, what does biology study? Living things (bio = life). Rocks. Stars. Weather.",""
"4th-grade/RF.4.3a","RF.4.3a-Q4","How many syllables are in extraordinary? 5. 6. 7. 4.",""
"4th-grade/RF.4.3a","RF.4.3a-Q5","You see the word misconception for the first time. Using morphology, what does it mean? A type of puzzle. A new concept. A wrong or mistaken belief. A correct idea.",""
"4th-grade/RF.4.4","RF.4.4-Q1","A fluent reader adjusts their reading speed based on — What time it is. How many people are listening. How many pages are left. The difficulty and type of text they're reading.",""
"4th-grade/RF.4.4","RF.4.4-Q2","Why is reading fluency important for comprehension? When you read smoothly, your brain can focus on understanding instead of struggling with words. Fluent readers skip more words. Fluency only matters for reading aloud. It's not important.",""
"4th-grade/RF.4.4","RF.4.4-Q3","When reading a passage with technical vocabulary, a good reader should — Speed up to get through it faster. Slow down and use context clues to understand unfamiliar terms. Stop reading. Skip the technical words.",""
"4th-grade/RF.4.4","RF.4.4-Q4","Which shows the BEST reading fluency? Skipping every other word to read faster. ReadingsoFASSthatnobodycanunderstand. Reading smoothly with natural pauses at commas and periods, and expression that matches the content. Reading... each... word... one... at... a... time....",""
"4th-grade/RF.4.4","RF.4.4-Q5","Self-monitoring while reading means — Reading out loud. Having someone else check your reading. Timing how fast you read. Checking your own understanding as you read and going back when something doesn't make sense.",""
"4th-grade/L.4.4","L.4.4-Q1","The company decided to table the discussion until next week's meeting.. In this sentence, table means — To postpone or delay. To organize neatly. A piece of furniture. To serve food.",""
"4th-grade/L.4.4","L.4.4-Q2","After the long hike, the exhausted climbers sought refuge in a mountain cabin.. What does refuge mean? A type of mountain. A safe place or shelter. Food. A dangerous path.",""
"4th-grade/L.4.4","L.4.4-Q3","The word scale has many meanings. What does it mean here?. ""The fish's scale shimmered in the sunlight."" To climb. A weighing device. A thin plate covering a fish's body. A musical sequence.",""
"4th-grade/L.4.4","L.4.4-Q4","The philanthropist donated millions to build schools in underserved communities.. Using the Greek roots phil (love) and anthrop (human), a philanthropist is someone who — Collects stamps. Studies philosophy. Teaches at a school. Loves helping humanity through generous donations.",""
"4th-grade/L.4.4","L.4.4-Q5","When you encounter a word with multiple meanings, the BEST way to determine which meaning is correct is — Use the surrounding context to figure out which meaning fits. Pick the easiest definition. Always use the first definition in the dictionary. Ask someone else.",""
"4th-grade/L.4.4a","L.4.4a-Q4","The two countries formed an alliance, agreeing to protect each other in times of war.. An alliance is — A type of weapon. A partnership or agreement to work together. A battle between countries. A border between nations.",""
"4th-grade/L.4.4b","L.4.4b-Q4","The Greek prefix micro- means ""small."" What does microscope let you see? Things in the dark. Things far away. Very small things. Very large things.",""
"4th-grade/L.4.4c","L.4.4c-Q1","A dictionary entry shows: ""ar·chi·pel·a·go (ar-kuh-PEL-uh-go) n. a group of islands."" What does the entry in parentheses tell you? A synonym. When to use the word. The word's origin. How to pronounce the word.",""
"4th-grade/L.4.4c","L.4.4c-Q2","You want to find a word that means the same as happy but with a stronger feeling. Which reference should you use? A thesaurus. An encyclopedia. A dictionary. An atlas.",""
"4th-grade/L.4.4c","L.4.4c-Q3","In a dictionary, the abbreviation ""v."" means the word is a — Very important word. Verb. Vowel. Volume.",""
"4th-grade/L.4.4c","L.4.4c-Q4","A dictionary shows three definitions for crane: 1. A large bird. 2. A machine for lifting heavy objects. 3. To stretch one's neck. The sentence is: ""She craned her neck to see over the crowd."" Which definition applies? Definition 2. Definition 1. Definition 3. All three.",""
"4th-grade/L.4.4c","L.4.4c-Q5","When should you consult a reference material instead of relying only on context clues? Never — context clues are always sufficient. Only during tests. Always — context clues never work. When context clues aren't enough to determine the precise meaning.",""
"4th-grade/L.4.5","L.4.5-Q1","The news hit her like a ton of bricks.. This is an example of — A simile. A metaphor. Personification. An idiom.",""
"4th-grade/L.4.5","L.4.5-Q2","The world is a stage, and we are merely players.. This is an example of — Onomatopoeia. A metaphor. Alliteration. A simile.",""
"4th-grade/L.4.5","L.4.5-Q3","What does the idiom ""hit the nail on the head"" mean? To hammer something. To build something. To be exactly right. To hurt yourself.",""
"4th-grade/L.4.5","L.4.5-Q4","The old car coughed and sputtered before finally dying on the side of the road.. This is an example of — Simile. Alliteration. Hyperbole. Personification.",""
