"lesson_id","filename","script_text","voice_direction"
"1st-grade/RL.1.6","RL.1.6-Q3-incorrect","The correct answer is Maria.",""
"1st-grade/RL.1.6","RL.1.6-Q4-incorrect","The correct answer is A character in the story.",""
"1st-grade/RL.1.6","RL.1.6-Q5-incorrect","The correct answer is Lily.",""
"1st-grade/RL.1.7","RL.1.7-Q1-incorrect","The correct answer is Proud and happy.",""
"1st-grade/RL.1.7","RL.1.7-Q2-incorrect","The correct answer is Winter.",""
"1st-grade/RL.1.7","RL.1.7-Q3-incorrect","The correct answer is The dog is as tall as the boy.",""
"1st-grade/RL.1.7","RL.1.7-Q4-incorrect","The correct answer is They show us what characters and places look like.",""
"1st-grade/RL.1.7","RL.1.7-Q5-incorrect","The correct answer is Sad.",""
"1st-grade/RL.1.9","RL.1.9-Q1-incorrect","The correct answer is Both are about honey.",""
"1st-grade/RL.1.9","RL.1.9-Q2-incorrect","The correct answer is They are both brave.",""
"1st-grade/RL.1.9","RL.1.9-Q3-incorrect","The correct answer is One stays inside, one goes outside.",""
"1st-grade/RL.1.9","RL.1.9-Q4-incorrect","The correct answer is The same.",""
"1st-grade/RL.1.9","RL.1.9-Q5-incorrect","The correct answer is Different.",""
"1st-grade/RI.1.1","RI.1.1-Q1-incorrect","The correct answer is In very cold places.",""
"1st-grade/RI.1.1","RI.1.1-Q2-incorrect","The correct answer is A queen bee.",""
"1st-grade/RI.1.1","RI.1.1-Q3-incorrect","The correct answer is Light and heat.",""
"1st-grade/RI.1.1","RI.1.1-Q4-incorrect","The correct answer is Water, food, and exercise.",""
"1st-grade/RI.1.1","RI.1.1-Q5-incorrect","The correct answer is Tadpole.",""
"1st-grade/RI.1.2","RI.1.2-Q1-incorrect","The correct answer is Apples.",""
"1st-grade/RI.1.2","RI.1.2-Q2-incorrect","The correct answer is Firefighters.",""
"1st-grade/RI.1.2","RI.1.2-Q3-incorrect","The correct answer is Cats clean themselves by licking.",""
"1st-grade/RI.1.2","RI.1.2-Q4-incorrect","The correct answer is The ocean.",""
"1st-grade/RI.1.2","RI.1.2-Q5-incorrect","The correct answer is Brush teeth twice a day.",""
"1st-grade/RI.1.3","RI.1.3-Q1-incorrect","The correct answer is It rained all day.",""
"1st-grade/RI.1.3","RI.1.3-Q2-incorrect","The correct answer is The farmer waters them.",""
"1st-grade/RI.1.3","RI.1.3-Q3-incorrect","The correct answer is To get ready for winter sleep.",""
"1st-grade/RI.1.3","RI.1.3-Q4-incorrect","The correct answer is He led the army.",""
"1st-grade/RI.1.3","RI.1.3-Q5-incorrect","The correct answer is It makes a cocoon.",""
"1st-grade/RI.1.4","RI.1.4-Q4-incorrect","The correct answer is The place where an animal lives.",""
"1st-grade/RI.1.4","RI.1.4-Q3-incorrect","The correct answer is Making sounds that bounce off things.",""
"1st-grade/RI.1.4","RI.1.4-Q7-incorrect","The correct answer is The place where an animal lives.",""
"1st-grade/RI.1.4","RI.1.4-Q8-incorrect","The correct answer is Got too big for it.",""
"1st-grade/RI.1.4","RI.1.4-Q11-incorrect","The correct answer is Grow back a lost arm.",""
"1st-grade/RI.1.5","RI.1.5-Q1-incorrect","The correct answer is The table of contents.",""
"1st-grade/RI.1.5","RI.1.5-Q2-incorrect","The correct answer is What that section is about.",""
"1st-grade/RI.1.5","RI.1.5-Q3-incorrect","The correct answer is Learn word meanings.",""
"1st-grade/RI.1.5","RI.1.5-Q4-incorrect","The correct answer is It is an important word to know.",""
"1st-grade/RI.1.5","RI.1.5-Q5-incorrect","The correct answer is Check the table of contents or index.",""
"1st-grade/RI.1.6","RI.1.6-Q1-incorrect","The correct answer is The ladybug is on a green leaf.",""
"1st-grade/RI.1.6","RI.1.6-Q2-incorrect","The correct answer is Exact colors and shapes.",""
"1st-grade/RI.1.6","RI.1.6-Q3-incorrect","The correct answer is The bird is blue.",""
"1st-grade/RI.1.6","RI.1.6-Q4-incorrect","The correct answer is See and name the parts.",""
"1st-grade/RI.1.6","RI.1.6-Q5-incorrect","The correct answer is HOW the house looks old.",""
"1st-grade/RI.1.7","RI.1.7-Q1-incorrect","The correct answer is Winter.",""
"1st-grade/RI.1.7","RI.1.7-Q2-incorrect","The correct answer is What a balanced meal looks like.",""
"1st-grade/RI.1.7","RI.1.7-Q3-incorrect","The correct answer is Where lions live.",""
"1st-grade/RI.1.7","RI.1.7-Q4-incorrect","The correct answer is The order of the water cycle.",""
"1st-grade/RI.1.7","RI.1.7-Q5-incorrect","The correct answer is To help explain the key ideas.",""
"1st-grade/RI.1.8","RI.1.8-Q1-incorrect","The correct answer is Water helps your body work well.",""
"1st-grade/RI.1.8","RI.1.8-Q2-incorrect","The correct answer is Dogs are loyal, playful, and loving.",""
"1st-grade/RI.1.8","RI.1.8-Q3-incorrect","The correct answer is Kids should eat vegetables.",""
"1st-grade/RI.1.8","RI.1.8-Q4-incorrect","The correct answer is It reduces trash and keeps Earth clean.",""
"1st-grade/RI.1.8","RI.1.8-Q5-incorrect","The correct answer is Helps you learn words and understand stories.",""
"1st-grade/RI.1.9","RI.1.9-Q1-incorrect","The correct answer is Saying the same thing in different words.",""
"1st-grade/RI.1.9","RI.1.9-Q2-incorrect","The correct answer is The sun is important.",""
"1st-grade/RI.1.9","RI.1.9-Q3-incorrect","The correct answer is One is about a pet, one is about a wild animal.",""
"1st-grade/RI.1.9","RI.1.9-Q4-incorrect","The correct answer is They are both about rain.",""
"1st-grade/RI.1.9","RI.1.9-Q5-incorrect","The correct answer is What facts are the same and what facts are different.",""
"1st-grade/RF.1.1a","RF.1.1a-Q1-incorrect","The correct answer is Capital letter.",""
"1st-grade/RF.1.1a","RF.1.1a-Q2-incorrect","The correct answer is Period, question mark, or exclamation point.",""
"1st-grade/RF.1.1a","RF.1.1a-Q3-incorrect","The correct answer is The dog ran fast..",""
"1st-grade/RF.1.1a","RF.1.1a-Q4-incorrect","The correct answer is It needs a capital S.",""
"1st-grade/RF.1.1a","RF.1.1a-Q5-incorrect","The correct answer is Ran fast the boy.",""
"1st-grade/RF.1.2c","RF.1.2c-Q4-incorrect","The correct answer is Ten.",""
"1st-grade/RF.1.2c","RF.1.2c-Q5-incorrect","The correct answer is Bat.",""
"1st-grade/RF.1.2d","RF.1.2d-Q1-incorrect","The correct answer is 3.",""
"1st-grade/RF.1.2d","RF.1.2d-Q2-incorrect","The correct answer is 3.",""
"1st-grade/RF.1.2d","RF.1.2d-Q3-incorrect","The correct answer is /f/ /u/ /n/.",""
"1st-grade/RF.1.2d","RF.1.2d-Q4-incorrect","The correct answer is 4.",""
"1st-grade/RF.1.2d","RF.1.2d-Q5-incorrect","The correct answer is /th/ /e/ /m/.",""
"1st-grade/RF.1.4b","RF.1.4b-Q1-incorrect","The correct answer is Excitement or strong feeling.",""
"1st-grade/RF.1.4b","RF.1.4b-Q2-incorrect","The correct answer is Go up at the end.",""
"1st-grade/RF.1.4b","RF.1.4b-Q3-incorrect","The correct answer is Read at a pace that sounds like talking.",""
"1st-grade/RF.1.4b","RF.1.4b-Q4-incorrect","The correct answer is In a loud, scared voice.",""
"1st-grade/RF.1.4b","RF.1.4b-Q5-incorrect","The correct answer is Using your voice to show feelings.",""
"1st-grade/RF.1.4c","RF.1.4c-Q2-incorrect","The correct answer is Go back and try again.",""
"1st-grade/RF.1.4c","RF.1.4c-Q4-incorrect","The correct answer is Reread it and try to fix the mistake.",""
"1st-grade/L.1.4","L.1.4-Q3-incorrect","The correct answer is A flying animal AND a stick to hit a ball.",""
"1st-grade/L.1.4b","L.1.4b-Q4-incorrect","The correct answer is One who teaches.",""
"1st-grade/L.1.4c","L.1.4c-Q1-incorrect","The correct answer is Jump.",""
"1st-grade/L.1.4c","L.1.4c-Q2-incorrect","The correct answer is Play.",""
"1st-grade/L.1.4c","L.1.4c-Q3-incorrect","The correct answer is Looks, looked, looking.",""
"1st-grade/L.1.4c","L.1.4c-Q4-incorrect","The correct answer is Walk.",""
"1st-grade/L.1.4c","L.1.4c-Q5-incorrect","The correct answer is Run.",""
"1st-grade/L.1.5","L.1.5-Q1-incorrect","The correct answer is Cold.",""
"1st-grade/L.1.5","L.1.5-Q2-incorrect","The correct answer is Large.",""
"1st-grade/L.1.5","L.1.5-Q3-incorrect","The correct answer is Slow.",""
"1st-grade/L.1.5","L.1.5-Q4-incorrect","The correct answer is Dog.",""
"1st-grade/L.1.5a","L.1.5a-Q2-incorrect","The correct answer is Animals.",""
"1st-grade/L.1.5a","L.1.5a-Q4-incorrect","The correct answer is Clothing.",""
"1st-grade/L.1.5a","L.1.5a-Q5-incorrect","The correct answer is Airplane.",""
"1st-grade/L.1.5b","L.1.5b-Q1-incorrect","The correct answer is Barks and has four legs.",""
"1st-grade/L.1.5b","L.1.5b-Q2-incorrect","The correct answer is Can be red, green, or yellow.",""
"1st-grade/L.1.5b","L.1.5b-Q3-incorrect","The correct answer is Pound nails.",""
"1st-grade/L.1.5b","L.1.5b-Q4-incorrect","The correct answer is Swims but cannot fly.",""
"1st-grade/L.1.5b","L.1.5b-Q5-incorrect","The correct answer is Helps fight fires.",""
"1st-grade/L.1.5c","L.1.5c-Q1-incorrect","The correct answer is A warm blanket.",""
"1st-grade/L.1.5c","L.1.5c-Q2-incorrect","The correct answer is Carrots.",""
"1st-grade/L.1.5c","L.1.5c-Q3-incorrect","The correct answer is Outside in the snow.",""
"1st-grade/L.1.5c","L.1.5c-Q4-incorrect","The correct answer is An elephant.",""
"1st-grade/L.1.5c","L.1.5c-Q5-incorrect","The correct answer is When you do well on a test.",""
"1st-grade/L.1.5d","L.1.5d-Q1-incorrect","The correct answer is Gigantic.",""
"1st-grade/L.1.5d","L.1.5d-Q3-incorrect","The correct answer is Run.",""
"1st-grade/L.1.5d","L.1.5d-Q4-incorrect","The correct answer is Thrilled.",""
"1st-grade/L.1.6","L.1.6-Q2-incorrect","The correct answer is The reason why.",""
"1st-grade/L.1.6","L.1.6-Q4-incorrect","The correct answer is But.",""
"1st-grade/L.1.6","L.1.6-Q5-incorrect","The correct answer is She saw a beautiful sunset..",""
"1st-grade/RF.1.3a","RF.1.3a-Q1-incorrect","The correct answer is sh.",""
"1st-grade/RF.1.3a","RF.1.3a-Q2-incorrect","The correct answer is ch.",""
"1st-grade/RF.1.3a","RF.1.3a-Q3-incorrect","The correct answer is thumb.",""
"1st-grade/RF.1.3a","RF.1.3a-Q4-incorrect","The correct answer is sh.",""
"1st-grade/RF.1.3a","RF.1.3a-Q5-incorrect","The correct answer is beach.",""
"1st-grade/RF.1.3b","RF.1.3b-Q1-incorrect","The correct answer is cat.",""
"1st-grade/RF.1.3b","RF.1.3b-Q2-incorrect","The correct answer is d-o-g.",""
"1st-grade/RF.1.3b","RF.1.3b-Q3-incorrect","The correct answer is sun.",""
"1st-grade/RF.1.3b","RF.1.3b-Q4-incorrect","The correct answer is big.",""
"1st-grade/RF.1.3b","RF.1.3b-Q5-incorrect","The correct answer is hop.",""
"1st-grade/RF.1.3c","RF.1.3c-Q1-incorrect","The correct answer is cape.",""
"1st-grade/RF.1.3c","RF.1.3c-Q2-incorrect","The correct answer is hope.",""
"1st-grade/RF.1.3c","RF.1.3c-Q3-incorrect","The correct answer is cake.",""
"1st-grade/RF.1.3c","RF.1.3c-Q4-incorrect","The correct answer is long I (eye).",""
"1st-grade/RF.1.3c","RF.1.3c-Q5-incorrect","The correct answer is It is silent.",""
"1st-grade/RF.1.3d","RF.1.3d-Q1-incorrect","The correct answer is 1.",""
"1st-grade/RF.1.3d","RF.1.3d-Q2-incorrect","The correct answer is 2.",""
"1st-grade/RF.1.3d","RF.1.3d-Q3-incorrect","The correct answer is 3.",""
"1st-grade/RF.1.3d","RF.1.3d-Q4-incorrect","The correct answer is a vowel sound.",""
"1st-grade/RF.1.3d","RF.1.3d-Q5-incorrect","The correct answer is 2.",""
"1st-grade/RF.1.3e","RF.1.3e-Q1-incorrect","The correct answer is nap-kin.",""
"1st-grade/RF.1.3e","RF.1.3e-Q2-incorrect","The correct answer is rab-bit.",""
"1st-grade/RF.1.3e","RF.1.3e-Q3-incorrect","The correct answer is pencil.",""
"1st-grade/RF.1.3e","RF.1.3e-Q4-incorrect","The correct answer is mitten.",""
"1st-grade/RF.1.3e","RF.1.3e-Q5-incorrect","The correct answer is bas-ket.",""
"1st-grade/RF.1.3f","RF.1.3f-Q1-incorrect","The correct answer is more than one.",""
"1st-grade/RF.1.3f","RF.1.3f-Q2-incorrect","The correct answer is -ing.",""
"1st-grade/RF.1.3f","RF.1.3f-Q3-incorrect","The correct answer is -ed.",""
"1st-grade/RF.1.3f","RF.1.3f-Q4-incorrect","The correct answer is play.",""
"1st-grade/RF.1.3f","RF.1.3f-Q5-incorrect","The correct answer is walked.",""
"1st-grade/RF.1.3g","RF.1.3g-Q1-incorrect","The correct answer is s-a-i-d.",""
"1st-grade/RF.1.3g","RF.1.3g-Q2-incorrect","The correct answer is was.",""
"1st-grade/RF.1.3g","RF.1.3g-Q3-incorrect","The correct answer is h-a-v-e.",""
"1st-grade/RF.1.3g","RF.1.3g-Q4-incorrect","The correct answer is were.",""
"1st-grade/RF.1.3g","RF.1.3g-Q5-incorrect","The correct answer is You cannot sound them out.",""
"1st-grade/RF.1.4a","RF.1.4a-Q1-incorrect","The correct answer is for fun.",""
"1st-grade/RF.1.4a","RF.1.4a-Q2-incorrect","The correct answer is to learn about sharks.",""
"1st-grade/RF.1.4a","RF.1.4a-Q3-incorrect","The correct answer is Why am I reading this?.",""
"1st-grade/RF.1.4a","RF.1.4a-Q4-incorrect","The correct answer is knowing why you are reading.",""
"1st-grade/RF.1.4a","RF.1.4a-Q5-incorrect","The correct answer is a fact book about butterflies.",""
"1st-grade/RL.1.10","RL.1.10-Q1-incorrect","The correct answer is It makes your brain stronger.",""
"1st-grade/RL.1.10","RL.1.10-Q2-incorrect","The correct answer is read a little every day.",""
"1st-grade/RL.1.10","RL.1.10-Q3-incorrect","The correct answer is ask for help.",""
"1st-grade/RL.1.10","RL.1.10-Q4-incorrect","The correct answer is story or writing.",""
"1st-grade/RL.1.10","RL.1.10-Q5-incorrect","The correct answer is to grow as a reader.",""
"1st-grade/RI.1.10","RI.1.10-Q1-incorrect","The correct answer is the real world.",""
"1st-grade/RI.1.10","RI.1.10-Q2-incorrect","The correct answer is a book about insects.",""
"1st-grade/RI.1.10","RI.1.10-Q3-incorrect","The correct answer is look at headings and pictures.",""
"1st-grade/RI.1.10","RI.1.10-Q4-incorrect","The correct answer is it teaches new words.",""
"1st-grade/RI.1.10","RI.1.10-Q5-incorrect","The correct answer is learn about the world.",""
"1st-grade/L.1.1","L.1.1-Q1-incorrect","The correct answer is dog.",""
"1st-grade/L.1.1","L.1.1-Q2-incorrect","The correct answer is runs.",""
"1st-grade/L.1.1","L.1.1-Q3-incorrect","The correct answer is am.",""
"1st-grade/L.1.1","L.1.1-Q4-incorrect","The correct answer is walks.",""
"1st-grade/L.1.1","L.1.1-Q5-incorrect","The correct answer is fluffy.",""
"1st-grade/L.1.2","L.1.2-Q1-incorrect","The correct answer is The dog runs fast..",""
"1st-grade/L.1.2","L.1.2-Q2-incorrect","The correct answer is a mark like . ? or !.",""
"1st-grade/L.1.2","L.1.2-Q3-incorrect","The correct answer is Maya.",""
"1st-grade/L.1.2","L.1.2-Q4-incorrect","The correct answer is ?.",""
"1st-grade/L.1.2","L.1.2-Q5-incorrect","The correct answer is Names need capitals.",""
