Folder,Filename,Prompt
assessment/1st-grade/L.1.5a,G1_I_08.png,"Cartoon picture of a child with different facial expressions showing happy, sad, and thoughtful emotions. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/1st-grade/L.1.1j,G1_I_09.png,"Cartoon picture showing: the cat can run. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/1st-grade/L.1.4a,G1_I_10.png,"Cartoon picture showing: the tiny puppy is small. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/1st-grade/L.1.1j,G1_I_11.png,"Cartoon picture showing: we like to read. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/1st-grade/L.1.1j,G1_I_12.png,"Cartoon picture showing: my friend plays soccer. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RF.2.3a,G2_M_01.png,"Cartoon picture of a curious child thinking with a question mark thought bubble. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RI.2.2,G2_M_02.png,"Cartoon picture of a happy green frog sitting on a lily pad in a pond, smiling. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.4b,G2_E_03.png,"Cartoon picture of a curious child thinking with a question mark thought bubble. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.5a,G2_E_04.png,"Cartoon picture of a child sitting comfortably and reading a colorful book with a happy expression. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RL.2.2,G2_H_05.png,"Cartoon picture of eli laughed when his sister dropped crayons. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RI.2.5,G2_H_06.png,"Cartoon picture of a child sitting at a desk with a finger on their chin, looking curious and thoughtful. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.4e,G2_I_07.png,"Cartoon picture of a child climbing a tree with a happy expression. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RF.2.3,G2_I_08.png,"Cartoon picture of a child playing in the rain with a cat nearby. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.4a,G2_I_09.png,"Cartoon picture showing: the road was slippery after rain. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/RI.2.1,G2_I_10.png,"Cartoon picture showing: penguins have waterproof feathers. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.1f,G2_I_11.png,"Cartoon picture showing: we went to the park. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/2nd-grade/L.2.1f,G2_I_12.png,"Cartoon picture showing: the small bird can fly. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RI.3.1,G3_M_01.png,"Cartoon picture of a cute fluffy penguin standing on ice, looking happy. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RL.3.1,G3_M_02.png,"Cartoon picture of a brave child standing at the entrance of a dark cave, looking determined. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RF.3.3a,G3_E_03.png,"Cartoon picture of a child reading a big open book with colorful words floating out. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.5a,G3_E_04.png,"Cartoon picture of a child reading a big open book with colorful words floating out. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RL.3.2,G3_H_05.png,"Cartoon picture of maya wanted to win every race. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RI.3.2,G3_H_06.png,"Cartoon picture of a colorful recycling bin with a recycling symbol on it. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.4b,G3_I_07.png,"Cartoon picture of a child building with blocks while another child writes in a notebook. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.5a,G3_I_08.png,"Cartoon picture of a child reading a book with a thought bubble showing a bright sun and a rocket. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.4a,G3_I_09.png,"Cartoon picture showing: the desert is very hot and dry. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/RI.3.4,G3_I_10.png,"Cartoon picture showing: the climate there is arid with little rain. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.1i,G3_I_11.png,"Cartoon picture showing: i read and i write. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/3rd-grade/L.3.1i,G3_I_12.png,"Cartoon picture showing: because it rained we stayed inside. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RI.4.1,G4_M_01.png,"Cartoon picture of a house with blue solar panels on the roof under a bright sunny sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RL.4.1,G4_M_02.png,"Cartoon picture of amara reread the map three times before choosing the steep mountain path. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/L.4.4b,G4_E_03.png,"Cartoon picture of a curious child thinking with a question mark thought bubble. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/L.4.5b,G4_E_04.png,"Cartoon picture of a child sitting at a desk reading a book with a thoughtful expression and a lightbulb above their head. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RI.4.9,G4_H_05.png,"Cartoon picture of a city street lined with big green trees providing shade, with a bright sunny sky. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RL.4.2,G4_H_06.png,"Cartoon picture of after failing to build the bridge once, the class tested new designs and finally succeeded. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RI.4.5,G4_I_07.png,"Cartoon picture of a child sitting and thinking with a finger on their chin, looking thoughtful. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RI.4.3,G4_I_08.png,"Cartoon picture of a child at a desk organizing colorful word cards into groups. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/L.4.4a,G4_I_09.png,"Cartoon picture showing: the scientist gave a concise explanation. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/RI.4.4,G4_I_10.png,"Cartoon picture of a student confidently presenting to classmates in a classroom. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/L.4.1f,G4_I_11.png,"Cartoon picture showing: the students finished their project. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
assessment/4th-grade/L.4.1f,G4_I_12.png,"Cartoon picture showing: although it rained we finished practice. Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. No text, no words, no letters, no names, no labels."
