Folder,Filename,Prompt
RI.1.1,q1.png,"Penguins live in very cold places. They cannot fly, but they are great swimmers.. Where do penguins live?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.1,q2.png,"Bees make honey. They live together in a hive. A queen bee leads the group.. Who leads the bees?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.1,q3.png,"The sun is a star. It gives Earth light and heat. Without the sun, Earth would be very cold.. What does the sun give Earth?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.1,q4.png,"Dogs need fresh water every day. They also need food and exercise to stay healthy.. What do dogs need to stay healthy?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.1,q5.png,"Frogs start as eggs in the water. Then they become tadpoles. Finally, they grow into frogs.. What comes AFTER the egg stage?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.2,q1.png,"Apples can be red, green, or yellow. They grow on trees. Apples are a healthy snack.. What is the main topic?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.2,q2.png,"Firefighters wear special gear. They drive fire trucks. They put out fires and help people.. What is the main topic?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.2,q3.png,"Cats are popular pets. They like to sleep a lot. Cats clean themselves by licking their fur.. Which is a key detail?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.2,q4.png,"The ocean is full of salt water. Many animals live in the ocean. Whales, fish, and dolphins swim there.. What is the main topic?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.2,q5.png,"Teeth are important. You should brush them twice a day. Eating too much candy can hurt your teeth.. Which is a key detail?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.3,q1.png,"It rained all day. The next morning, puddles were everywhere.. Why were there puddles?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.3,q2.png,"Seeds need water and sunlight to grow. A farmer waters the seeds every day. Soon, small plants appear.. Why do small plants appear?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.3,q3.png,"Bears eat a lot in the fall. In winter, they hibernate and sleep for months.. Why do bears eat a lot in fall?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.3,q4.png,"George Washington was the first president. He led the army before that.. What did Washington do BEFORE being president?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.3,q5.png,"The caterpillar eats lots of leaves. Then it makes a cocoon. Later, it becomes a butterfly.. What happens RIGHT AFTER the caterpillar eats leaves?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.4,q1.png,"Hibernation is a long, deep sleep that some animals take in winter.. What does hibernation mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.4,q2.png,"The enormous elephant was the biggest animal at the zoo.. What does enormous mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.4,q3.png,"Nocturnal animals are awake at night and sleep during the day.. What does nocturnal mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.4,q4.png,"The habitat is the place where an animal lives. A fish's habitat is water.. What is a habitat?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.4,q5.png,"The cheetah sprinted across the field. It was the fastest animal there.. What does sprinted mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.5,q1.png,"Where would you look to find what page a chapter starts on?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.5,q2.png,"What does a heading at the top of a page tell you?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.5,q3.png,"A glossary in the back of a book helps you: Find pictures Learn word meanings Find the author's name. or Count the pages? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.5,q4.png,"If a word in a book is in bold (dark, thick letters), it probably means: Skip that word It is not important It is an important word to know. or It is a mistake? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.5,q5.png,"You want to learn about 'Polar Bears' in a book about animals. Where do you look first? ... Listen to the whole book ... Check the table of contents or index ... Listen to the back cover ... or Listen to the last page? ... What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.6,q1.png,"The text says 'Ladybugs are small insects.' The picture shows a ladybug on a green leaf. What does the PICTURE tell us that the words do NOT?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.6,q2.png,"What can pictures in a book show that words cannot?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.6,q3.png,"The words say 'The bird has feathers.' The picture shows a bright blue bird. What does the picture add?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.6,q4.png,"A diagram shows the parts of a flower with labels. What does a diagram help you do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.6,q5.png,"The words say 'The house was old.' The picture shows a house with broken windows and peeling paint. The PICTURE tells us: The house is new HOW the house looks old The house is big. or Someone lives there? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.7,q1.png,"A book about seasons shows a picture of trees with no leaves and snow on the ground. This picture shows: Summer Spring Winter. or Fall? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.7,q2.png,"A book about healthy food shows a picture of a plate with fruits, vegetables, and grains. The picture helps you understand: What unhealthy food looks like What a balanced meal looks like How to cook food. or Where food comes from? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.7,q3.png,"A map in a book shows where lions live in Africa. The map helps you understand: What lions eat How big lions are Where lions live. or How fast lions run? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.7,q4.png,"A book about the water cycle has arrows showing water going from the ocean to clouds to rain. The arrows help you understand: How heavy water is The order of the water cycle How to swim. or What color water is? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.7,q5.png,"Why do informational books include pictures and illustrations?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.8,q1.png,"You should drink water every day. Water helps your body work well and keeps you from getting thirsty.. What reason does the author give for drinking water?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.8,q2.png,"Dogs make great pets. They are loyal, playful, and love their owners.. What reasons does the author give?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.8,q3.png,"Kids should eat vegetables. Vegetables have vitamins that help you grow strong. The author's POINT is: Vitamins are small Vegetables taste bad Kids should eat vegetables. or Growing is fun? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.8,q4.png,"Recycling is important. It reduces trash and helps keep the Earth clean.. What reason does the author give for recycling?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.8,q5.png,"Reading every day makes you smarter. It helps you learn new words and understand more stories. The author supports the point by saying reading: Is boring Takes too long Helps you learn words and understand stories. or Is only for school? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.9,q1.png,"Book 1 says dogs need walks. Book 2 says dogs need exercise. These books are: Saying different things Saying the same thing in different words Wrong. or About cats? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.9,q2.png,"Book 1 says the sun is hot. Book 2 says the sun gives Earth light. What do both agree on?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.9,q3.png,"Book 1 is about pet dogs. Book 2 is about wild wolves. These books are DIFFERENT because: One is about a pet, one is about a wild animal Both are about pets Both are about wolves. or Neither is about animals? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.9,q4.png,"Two books are both about rain. Book 1 explains how rain forms. Book 2 explains why plants need rain. They are SIMILAR because: They say the same exact words They are both about rain They are about the same plants. or They have the same author? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RI.1.9,q5.png,"When comparing two texts on the same topic, you should look for: Which book is longer What facts are the same and what facts are different Which cover looks better. or Who reads faster? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.1a,q1.png,"A sentence always starts with a: Lowercase letter Number Capital letter. or Period? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.1a,q2.png,"A sentence always ends with a: Capital letter Comma Space. or Period, question mark, or exclamation point? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.1a,q3.png,"Which is a correct sentence?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.1a,q4.png,"What is wrong with this sentence: 'she likes ice cream' It needs a capital S It has too many words It needs a comma. or Nothing is wrong? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.1a,q5.png,"Which one is NOT a sentence?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2b,q1.png,"Blend these sounds together: /s/ /i/ /t/. What word do you get?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2b,q2.png,"Blend these sounds: /f/ /l/ /a/ /g/. What word?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2b,q3.png,"Blend these sounds: /s/ /t/ /o/ /p/. What word?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2b,q4.png,"Blend: /d/ /r/ /i/ /p/. What word?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2b,q5.png,"Blend: /g/ /r/ /a/ /b/. What word?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2c,q1.png,"What is the FIRST sound in the word 'map'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2c,q2.png,"What is the MIDDLE sound in the word 'big'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2c,q3.png,"What is the LAST sound in the word 'cup'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2c,q4.png,"Which word has the SAME first sound as 'top'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2c,q5.png,"Which word has the SAME middle sound as 'cat'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2d,q1.png,"How many sounds are in the word 'cat'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2d,q2.png,"Break the word 'ship' into sounds. How many sounds?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2d,q3.png,"What are the sounds in the word 'fun'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2d,q4.png,"How many sounds in the word 'stop'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.2d,q5.png,"What are the sounds in the word 'them'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4b,q1.png,"When you see an exclamation point (!), you should read with: A quiet voice Excitement or strong feeling A bored voice. or No expression? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4b,q2.png,"When you see a question mark (?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4b,q3.png,"Good readers read at the right speed. What does that mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4b,q4.png,"'Help!' cried the little mouse.. How should you read this?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4b,q5.png,"What is expression when reading?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4c,q1.png,"The bird flew over the _____. Which word makes sense?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4c,q2.png,"You read: 'The cat sat on the mat.' But you said 'mat' as 'map.' What should you do?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4c,q3.png,"I drank a glass of _____. Which word makes sense?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4c,q4.png,"If you read a sentence and it doesn't make sense, a good reader will: Give up Reread it and try to fix the mistake Read faster. or Skip to the next page? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RF.1.4c,q5.png,"The sun is very _____. Which word fits?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4,q1.png,"The tiny ant carried a big crumb. What does tiny mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4,q2.png,"She was furious when someone broke her toy. What does furious mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4,q3.png,"The word 'bat' can mean more than one thing. Which two are correct?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4,q4.png,"The road was slippery after the rain. What does slippery mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4,q5.png,"She peeked through the window to see if it was raining. What does peeked mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4a,q1.png,"The dog was famished, so he ate all his food very fast. What does famished mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4a,q2.png,"It was sweltering outside, so we stayed in the cool house. What does sweltering mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4a,q3.png,"The cheerful girl was always smiling and laughing. What does cheerful mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4a,q4.png,"He was exhausted after running all day, so he went straight to bed. What does exhausted mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4a,q5.png,"The timid rabbit hid behind the bush when it heard a loud noise. What does timid mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4b,q1.png,"What does 'unhappy' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4b,q2.png,"What does 'redo' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4b,q3.png,"If 'un-' means NOT, what does 'unkind' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4b,q4.png,"The ending '-er' can mean 'one who does.' A 'teacher' is: Something you teach One who teaches A type of school. or A book? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4b,q5.png,"What does 'reread' mean?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4c,q1.png,"What is the root word in 'jumping'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4c,q2.png,"What is the root word in 'played'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4c,q3.png,"Which words all come from the root word 'look'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4c,q4.png,"'Walks' has the ending '-s.' The root word is: Wal Walk Walks. or Walking? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.4c,q5.png,"What is the root word in 'runs,' 'running,' and 'runner'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5,q1.png,"What is the opposite of 'hot'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5,q2.png,"Which word means almost the same as 'big'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5,q3.png,"What is the opposite of 'fast'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5,q4.png,"Which word is a type of animal: chair, dog, pencil, cup?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5,q5.png,"Which group of words goes together?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5a,q1.png,"Which word does NOT belong in the group: red, blue, green, dog?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5a,q2.png,"Cat, dog, fish, bird. These are all: Foods Animals Colors. or Toys? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5a,q3.png,"Which word belongs in the 'fruit' category: carrot, apple, bread, cheese?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5a,q4.png,"Shirt, pants, hat, shoes. These are all: Animals Clothing Foods. or Toys? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5a,q5.png,"Which word goes with: car, bus, train?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5b,q1.png,"A dog is an animal that: Swims in the ocean Barks and has four legs Flies in the sky. or Lives in a pond? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5b,q2.png,"An apple is a fruit that: Is always blue Grows underground Can be red, green, or yellow. or Is very spicy? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5b,q3.png,"A hammer is a tool used to: Cut paper Pound nails Cook food. or Water plants? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5b,q4.png,"A penguin is a bird that: Flies very fast Swims but cannot fly Lives in the desert. or Is very tiny? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5b,q5.png,"A fire truck is a vehicle that: Delivers mail Helps fight fires Takes kids to school. or Sells ice cream? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5c,q1.png,"Which of these is something COZY?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5c,q2.png,"Which of these is CRUNCHY?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5c,q3.png,"Where might you feel CHILLY?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5c,q4.png,"Which animal is ENORMOUS?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5c,q5.png,"When might you feel PROUD?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5d,q1.png,"Which word means MORE than 'big'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5d,q2.png,"Put these in order from quietest to loudest: talk, whisper, shout Shout, talk, whisper Whisper, talk, shout Talk, whisper, shout. or Whisper, shout, talk? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5d,q3.png,"Which word means to move FASTER than 'walk'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5d,q4.png,"Which word shows a STRONGER feeling than 'happy'?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.5d,q5.png,"Put these in order from coldest to hottest: warm, freezing, hot Hot, warm, freezing Freezing, warm, hot Warm, freezing, hot. or Hot, freezing, warm? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.6,q1.png,"Which word best completes: 'The _____ elephant sprayed water with its trunk.' tiny enormous quiet. or fast? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.6,q2.png,"'Because' is a word that tells you: When something happened The reason why Who did it. or Where it happened? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.6,q3.png,"Which word best completes: 'She was _____ to get a new puppy.' sad angry excited. or bored? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.6,q4.png,"'However' means the same as: And also But Because. or Then? What do you think?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
L.1.6,q5.png,"Which sentence uses 'beautiful' correctly?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.1,q1.png,"Mia woke up early on Saturday. She put on her boots and grabbed a basket. She walked to the garden and picked strawberries until the basket was full.. Where did Mia go?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.1,q2.png,"Leo's dog, Biscuit, loved to play fetch. Every afternoon, Leo would throw a tennis ball across the yard. Biscuit always brought it back, wagging his tail.. What did Leo throw?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.1,q3.png,"On the first day of second grade, Emma felt nervous. She didn't know anyone in her new class. At lunch, a girl named Priya sat next to her and said, 'Want to share my crackers?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
RL.2.1,q4.png,"Grandpa and Tomas built a birdhouse together. They used wood, nails, and bright blue paint. They hung it on the oak tree in the backyard.. Who helped Tomas build the birdhouse?, simple, bright children's book illustration, 2D vector style, flat colors, white background, high quality, no text"
