"lesson_id","filename","script_text","voice_direction"
"2nd-grade/RI.2.6","RI.2.6-Q4-incorrect","The correct answer is Inform.",""
"2nd-grade/RI.2.6","RI.2.6-Q5-incorrect","The correct answer is What are the stages of a butterfly's life?.",""
"2nd-grade/RI.2.7","RI.2.7-Q1-incorrect","The correct answer is It shows you exactly where each plant part is.",""
"2nd-grade/RI.2.7","RI.2.7-Q2-incorrect","The correct answer is It shows what a thermometer looks like and how to read it.",""
"2nd-grade/RI.2.7","RI.2.7-Q3-incorrect","The correct answer is To show where different animals live.",""
"2nd-grade/RI.2.7","RI.2.7-Q4-incorrect","The correct answer is See how much of each food group to eat.",""
"2nd-grade/RI.2.7","RI.2.7-Q5-incorrect","The correct answer is A labeled diagram showing bicycle parts.",""
"2nd-grade/RI.2.8","RI.2.8-Q1-incorrect","The correct answer is It helps them focus better.",""
"2nd-grade/RI.2.8","RI.2.8-Q2-incorrect","The correct answer is 3.",""
"2nd-grade/RI.2.8","RI.2.8-Q3-incorrect","The correct answer is They reduce head injuries by 85%.",""
"2nd-grade/RI.2.8","RI.2.8-Q4-incorrect","The correct answer is A reason that supports their point.",""
"2nd-grade/RI.2.8","RI.2.8-Q5-incorrect","The correct answer is Kids eat vegetables they grew themselves.",""
"2nd-grade/RI.2.9","RI.2.9-Q1-incorrect","The correct answer is Dogs are great pets.",""
"2nd-grade/RI.2.9","RI.2.9-Q2-incorrect","The correct answer is They focus on different aspects of the same topic.",""
"2nd-grade/RI.2.9","RI.2.9-Q3-incorrect","The correct answer is Bats help farmers.",""
"2nd-grade/RI.2.9","RI.2.9-Q4-incorrect","The correct answer is What information is the same and what is different.",""
"2nd-grade/RI.2.9","RI.2.9-Q5-incorrect","The correct answer is A healthy heart.",""
"2nd-grade/RI.2.10","RI.2.10-Q1-incorrect","The correct answer is Three.",""
"2nd-grade/RI.2.10","RI.2.10-Q2-incorrect","The correct answer is To protect from invaders.",""
"2nd-grade/RI.2.10","RI.2.10-Q3-incorrect","The correct answer is Recycling cans saves a lot of energy.",""
"2nd-grade/RI.2.10","RI.2.10-Q4-incorrect","The correct answer is Their large paws.",""
"2nd-grade/RI.2.10","RI.2.10-Q5-incorrect","The correct answer is Lava.",""
"2nd-grade/RF.2.3","RF.2.3-Q1-incorrect","The correct answer is Cake.",""
"2nd-grade/RF.2.3","RF.2.3-Q2-incorrect","The correct answer is Play.",""
"2nd-grade/RF.2.3","RF.2.3-Q3-incorrect","The correct answer is Unhappy.",""
"2nd-grade/RF.2.3","RF.2.3-Q4-incorrect","The correct answer is 2.",""
"2nd-grade/RF.2.3","RF.2.3-Q5-incorrect","The correct answer is Because.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q1-incorrect","The correct answer is Map.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q2-incorrect","The correct answer is Home.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q3-incorrect","The correct answer is Short 'e' sound.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q4-incorrect","The correct answer is Pin → pine.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q5-incorrect","The correct answer is Milk.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q1-incorrect","The correct answer is Long 'o'.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q2-incorrect","The correct answer is Tree.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q3-incorrect","The correct answer is Play.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q4-incorrect","The correct answer is Feet.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q5-incorrect","The correct answer is Ou.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q1-incorrect","The correct answer is Cup-cake.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q2-incorrect","The correct answer is Ro-bot.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q3-incorrect","The correct answer is Spider.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q4-incorrect","The correct answer is 2.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q5-incorrect","The correct answer is O-pen.",""
"2nd-grade/RF.2.3d","RF.2.3d-Q2-incorrect","The correct answer is Full of.",""
"2nd-grade/RF.2.3d","RF.2.3d-Q4-incorrect","The correct answer is Slowly.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q1-incorrect","The correct answer is Said.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q2-incorrect","The correct answer is It ends with 'e' but the 'a' is short.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q3-incorrect","The correct answer is Know.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q4-incorrect","The correct answer is Short 'u' (like 'cup').",""
"2nd-grade/RF.2.3e","RF.2.3e-Q5-incorrect","The correct answer is The.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q1-incorrect","The correct answer is People.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q2-incorrect","The correct answer is Friend.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q3-incorrect","The correct answer is They put their books away..",""
"2nd-grade/RF.2.3f","RF.2.3f-Q4-incorrect","The correct answer is Again.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q5-incorrect","The correct answer is Because.",""
"2nd-grade/RF.2.4","RF.2.4-Q1-incorrect","The correct answer is Reading smoothly with expression.",""
"2nd-grade/RF.2.4","RF.2.4-Q2-incorrect","The correct answer is Excitement or strong feeling.",""
"2nd-grade/RF.2.4","RF.2.4-Q3-incorrect","The correct answer is Read it again more carefully.",""
"2nd-grade/RF.2.4","RF.2.4-Q4-incorrect","The correct answer is In a loud, firm voice.",""
"2nd-grade/RF.2.4","RF.2.4-Q5-incorrect","The correct answer is Use clues from the sentence to figure it out.",""
"2nd-grade/RF.2.4a","RF.2.4a-Q1-incorrect","The correct answer is Tomatoes, peppers, and corn.",""
"2nd-grade/RF.2.4a","RF.2.4a-Q2-incorrect","The correct answer is What do I want to learn from this?.",""
"2nd-grade/RF.2.4a","RF.2.4a-Q3-incorrect","The correct answer is They breathe air and feed milk to babies.",""
"2nd-grade/RF.2.4a","RF.2.4a-Q4-incorrect","The correct answer is He wants to be an astronaut.",""
"2nd-grade/RF.2.4a","RF.2.4a-Q5-incorrect","The correct answer is They let air and water reach the roots.",""
"2nd-grade/RF.2.4b","RF.2.4b-Q1-incorrect","The correct answer is With excitement and energy.",""
"2nd-grade/RF.2.4b","RF.2.4b-Q2-incorrect","The correct answer is Go up at the end.",""
"2nd-grade/RF.2.4b","RF.2.4b-Q3-incorrect","The correct answer is Softly and quietly.",""
"2nd-grade/RF.2.4b","RF.2.4b-Q4-incorrect","The correct answer is Reading at a comfortable speed — not too fast, not too slow.",""
"2nd-grade/RF.2.4b","RF.2.4b-Q5-incorrect","The correct answer is With a shaky, nervous voice.",""
"2nd-grade/RF.2.4c","RF.2.4c-Q1-incorrect","The correct answer is Go back and reread because 'bun' doesn't make sense.",""
"2nd-grade/RF.2.4c","RF.2.4c-Q3-incorrect","The correct answer is Reread the sentence and try the hard word again.",""
"2nd-grade/L.2.4a","L.2.4a-Q1-incorrect","The correct answer is Very large.",""
"2nd-grade/L.2.4a","L.2.4a-Q4-incorrect","The correct answer is Very cold.",""
"2nd-grade/L.2.4b","L.2.4b-Q3-incorrect","The correct answer is To view before.",""
"2nd-grade/L.2.4c","L.2.4c-Q1-incorrect","The correct answer is Helps people learn.",""
"2nd-grade/L.2.4c","L.2.4c-Q3-incorrect","The correct answer is Helmet.",""
"2nd-grade/L.2.4d","L.2.4d-Q1-incorrect","The correct answer is A flower that faces the sun.",""
"2nd-grade/L.2.4d","L.2.4d-Q2-incorrect","The correct answer is Rain + coat.",""
"2nd-grade/L.2.4d","L.2.4d-Q3-incorrect","The correct answer is A shelf for holding books.",""
"2nd-grade/L.2.4d","L.2.4d-Q4-incorrect","The correct answer is A building with a bright light to guide ships.",""
"2nd-grade/L.2.4d","L.2.4d-Q5-incorrect","The correct answer is Butterfly.",""
"2nd-grade/L.2.4e","L.2.4e-Q1-incorrect","The correct answer is The glossary.",""
"2nd-grade/L.2.4e","L.2.4e-Q2-incorrect","The correct answer is In alphabetical order.",""
"2nd-grade/L.2.4e","L.2.4e-Q3-incorrect","The correct answer is Ant.",""
"2nd-grade/L.2.4e","L.2.4e-Q4-incorrect","The correct answer is It only includes words used in that specific book.",""
"2nd-grade/L.2.4e","L.2.4e-Q5-incorrect","The correct answer is Peach — person.",""
"2nd-grade/L.2.5","L.2.5-Q1-incorrect","The correct answer is Large.",""
"2nd-grade/L.2.5","L.2.5-Q2-incorrect","The correct answer is Cold.",""
"2nd-grade/L.2.5","L.2.5-Q4-incorrect","The correct answer is In a library when you need to be quiet.",""
"2nd-grade/L.2.5","L.2.5-Q5-incorrect","The correct answer is Happy.",""
"2nd-grade/L.2.5a","L.2.5a-Q1-incorrect","The correct answer is Carrots.",""
"2nd-grade/L.2.5a","L.2.5a-Q2-incorrect","The correct answer is Standing up to a bully.",""
"2nd-grade/L.2.5a","L.2.5a-Q3-incorrect","The correct answer is When you can't solve a puzzle after many tries.",""
"2nd-grade/L.2.5a","L.2.5a-Q4-incorrect","The correct answer is A quiet garden with birds singing.",""
"2nd-grade/L.2.5a","L.2.5a-Q5-incorrect","The correct answer is A cheetah.",""
"2nd-grade/L.2.5b","L.2.5b-Q2-incorrect","The correct answer is Hot.",""
"2nd-grade/L.2.5b","L.2.5b-Q3-incorrect","The correct answer is Gigantic.",""
"2nd-grade/L.2.5b","L.2.5b-Q5-incorrect","The correct answer is Trudge.",""
"2nd-grade/L.2.6","L.2.6-Q1-incorrect","The correct answer is The fluffy dog ran..",""
"2nd-grade/L.2.6","L.2.6-Q2-incorrect","The correct answer is Beautifully.",""
"2nd-grade/L.2.6","L.2.6-Q4-incorrect","The correct answer is He ran quickly to the bus..",""
"2nd-grade/L.2.6","L.2.6-Q5-incorrect","The correct answer is I hungrily ate a warm, cheesy sandwich..",""
"2nd-grade/L.2.1","L.2.1-Q1-incorrect","The correct answer is runs.",""
"2nd-grade/L.2.1","L.2.1-Q2-incorrect","The correct answer is flew.",""
"2nd-grade/L.2.1","L.2.1-Q3-incorrect","The correct answer is I am happy today..",""
"2nd-grade/L.2.1","L.2.1-Q4-incorrect","The correct answer is a word for a group.",""
"2nd-grade/L.2.1","L.2.1-Q5-incorrect","The correct answer is ate.",""
"2nd-grade/L.2.2","L.2.2-Q1-incorrect","The correct answer is the dog's bone.",""
"2nd-grade/L.2.2","L.2.2-Q2-incorrect","The correct answer is can not.",""
"2nd-grade/L.2.2","L.2.2-Q3-incorrect","The correct answer is I like apples, bananas, and grapes..",""
"2nd-grade/L.2.2","L.2.2-Q4-incorrect","The correct answer is let us.",""
"2nd-grade/L.2.2","L.2.2-Q5-incorrect","The correct answer is between each item.",""
"2nd-grade/L.2.3","L.2.3-Q1-incorrect","The correct answer is Thank you for your help..",""
"2nd-grade/L.2.3","L.2.3-Q2-incorrect","The correct answer is assist.",""
"2nd-grade/L.2.3","L.2.3-Q3-incorrect","The correct answer is Yeah, it's super cool..",""
"2nd-grade/L.2.3","L.2.3-Q4-incorrect","The correct answer is enormous.",""
"2nd-grade/L.2.3","L.2.3-Q5-incorrect","The correct answer is words carry different feelings.",""
