lesson_id,filename,script_text,voice_direction
RL.K.3,q1-hint,Characters are the people (or animals) IN the story.,
RL.K.3,q2,"️ Read: ""Rosa built a sandcastle at the beach. The waves knocked it down!"" WHERE does this story take place? A: At school. B: At the park. C: At the beach. D: At home.",
RL.K.3,q2-hint,The setting is WHERE the story happens. Look for a place!,
RL.K.3,q3,"Read: ""Nora went to the circus with her dad. She saw a clown juggle five balls. Nora clapped and laughed."" What is the MAJOR EVENT in this story? A: Nora went to bed.. B: Nora saw a clown juggle at the circus.. C: Nora went to school.. D: Nora ate dinner..",
RL.K.3,q3-hint,A major event is the BIG thing that happened in the story.,
RL.K.3,q4,"Read: ""Owl sat on a branch in the dark forest. He hooted at the moon."" WHEN does this story happen? A: In the morning. B: At lunchtime. C: At nighttime. D: In the afternoon.",
RL.K.3,q4-hint,What clues tell you the time? Think about 'dark' and 'moon.',
RL.K.3,q5,"Read: ""Lucy and her puppy Biscuit played in the backyard. Biscuit dug a hole and found an old bone!"" Who FOUND the bone? A: Lucy. B: Biscuit. C: Lucy's mom. D: A cat.",
RL.K.3,q5-hint,Read carefully — who was digging?,
RL.K.4,q1,"Read: ""The elephant was ENORMOUS. It was bigger than a car!"" What does ENORMOUS mean? A: Very small. B: Very loud. C: Very big. D: Very fast.",
RL.K.4,q1-hint,The next sentence gives you a clue — 'bigger than a car.',
RL.K.4,q2,"Read: ""After winning the game, Kai was DELIGHTED. He smiled and jumped up and down."" What does DELIGHTED mean? A: Sad. B: Scared. C: Very happy. D: Tired.",
RL.K.4,q2-hint,Think about what Kai did — he smiled and jumped!,
RL.K.4,q3,"Read: ""The boat DRIFTED slowly across the calm lake."" What does DRIFTED mean? A: Sank to the bottom. B: Moved slowly. C: Flew into the air. D: Stopped moving.",
RL.K.4,q3-hint,The word 'slowly' right after it helps you figure it out!,
RL.K.4,q4,"Read: ""It was so CHILLY outside that Ana could see her breath!"" What does CHILLY mean? A: Hot. B: Cold. C: Windy. D: Rainy.",
RL.K.4,q4-hint,When can you see your breath outside? When it's...?,
RL.K.4,q5,"Read: ""The lion let out a mighty ROAR. All the animals ran away because they were FRIGHTENED."" What does FRIGHTENED mean? A: Hungry. B: Happy. C: Scared. D: Sleepy.",
RL.K.4,q5-hint,The animals ran away — how would YOU feel if a lion roared at you?,
RL.K.5,q1,"Which one is a STORYBOOK? A) ""Roses are red, violets are blue, sugar is sweet, and so are you."" B) ""Once upon a time, a princess lived in a tall castle..."" A: A — it's a storybook. B: B — it's a storybook. C: Both are storybooks. D: Neither is a storybook.",
RL.K.5,q1-hint,Storybooks tell a story with characters and things that happen. Which one starts like a story?,
RL.K.5,q2,"Read: ""Twinkle, twinkle, little star / How I wonder what you are / Up above the world so high / Like a diamond in the sky"" What kind of text is this? A: A storybook. B: A poem or song. C: A recipe. D: A letter.",
RL.K.5,q2-hint,Does it rhyme? Does it have short lines? That's a clue!,
RL.K.5,q3,A STORYBOOK usually has... A: Rhyming words on every line. B: Characters and things that happen. C: Just a list of facts. D: Only pictures and no words.,
RL.K.5,q3-hint,Think about your favorite storybook — what makes it a story?,
RL.K.5,q4,"Read: ""I like bugs / Big bugs, small bugs / Crawly bugs, tall bugs / I like bugs a lot!"" This text is a... A: Story. B: Poem. C: News report. D: Math problem.",
RL.K.5,q4-hint,It has short lines and some words rhyme — that's a poem!,
RL.K.5,q5,"Read: ""The three little pigs built their houses. The wolf came and blew the straw house down. Then he blew the stick house down. But he could NOT blow down the brick house!"" This is a... A: Poem. B: Storybook. C: Shopping list. D: Song.",
RL.K.5,q5-hint,"It has characters (pigs, wolf) and things that happen — that's a story!",
RL.K.6,q1,️ The person who WRITES a book is called the... A: Illustrator. B: Author. C: Teacher. D: Reader.,
RL.K.6,q1-hint,This person uses words to tell the story.,
RL.K.6,q2,The person who DRAWS the pictures in a book is called the... A: Author. B: Illustrator. C: Singer. D: Librarian.,
RL.K.6,q2-hint,This person creates the artwork and images you see!,
RL.K.6,q3,"A book cover says: ""Written by Maria Lopez. Illustrated by James Park."" Who drew the pictures? A: Maria Lopez. B: James Park. C: Both of them. D: The reader.",
RL.K.6,q3-hint,'Illustrated by' means 'pictures drawn by.',
RL.K.6,q4,What does an AUTHOR do? A: Draws the pictures. B: Writes the words. C: Reads the book out loud. D: Sells the book.,
RL.K.6,q4-hint,An author creates the story using words.,
RL.K.6,q5,"️ A book says: ""By Dr. Seuss"" Dr. Seuss is the... A: Illustrator. B: Author. C: Main character. D: Publisher.",
RL.K.6,q5-hint,'By' on a book cover usually means who wrote it!,
RL.K.7,q1,"️ The story says: ""The girl was very sad."" The picture shows a girl with tears on her face. How does the picture HELP the story? A: It shows us what sad looks like.. B: It shows a different story.. C: It doesn't help at all.. D: It shows the girl is happy..",
RL.K.7,q1-hint,Pictures help us SEE what the words are telling us!,
RL.K.7,q2,"The story says: ""It was snowing outside.""  Which picture would match this part? A: 🌞 A sunny beach. B: ❄️ White snowflakes falling. C: 🌺 Flowers blooming. D: 🍂 Leaves falling.",
RL.K.7,q2-hint,The picture should show what the words describe — snow!,
RL.K.7,q3,"The story says: ""Everyone clapped and cheered at the party."" The picture shows kids with balloons and a cake. What does the picture tell us that the words DON'T? A: That people clapped. B: That there were balloons and a cake. C: That it was a party. D: That people cheered.",
RL.K.7,q3-hint,Sometimes pictures show MORE details than the words!,
RL.K.7,q4,"The story says: ""The cat hid somewhere in the room."" If the picture shows a cat under the bed, what did the picture help us learn? A: The cat's name. B: WHERE the cat was hiding. C: What the cat ate. D: The cat's favorite toy.",
RL.K.7,q4-hint,The words say 'somewhere' — the picture shows us exactly where!,
RL.K.7,q5,WHY do books have pictures? A: To make the pages heavy. B: To help us understand the story better. C: To hide the words. D: Pictures are not important.,
RL.K.7,q5-hint,Think about how pictures help you when you read a book!,
RL.K.9,q1,Bear likes honey. Cat likes milk. How are Bear and Cat DIFFERENT? A: They are both animals.. B: They like different foods.. C: They both live in the forest.. D: They are the same size..,
RL.K.9,q1-hint,Different means NOT the same. What do they each like to eat or drink?,
RL.K.9,q2,"️ Rabbit and Squirrel both live in the forest. Rabbit hops, but Squirrel climbs trees. How are they ALIKE? A: They both climb trees.. B: They both hop.. C: They both live in the forest.. D: They both fly..",
RL.K.9,q2-hint,Alike means the SAME. What do they both do or have?,
RL.K.9,q3,Story 1: Maya was scared of the dark but she was brave and slept with no night light. Story 2: Tom was scared of the dark and asked for a night light. How are Maya and Tom ALIKE? A: They both used a night light.. B: They were both scared of the dark.. C: They were both brave.. D: They both slept in the dark..,
RL.K.9,q3-hint,What feeling did BOTH characters share?,
RL.K.9,q4,"In the story, the pigs build houses. The wolf tries to blow them down. The pigs and the wolf are DIFFERENT because... A: The pigs build, the wolf destroys.. B: They all build houses.. C: They are all friends.. D: The wolf is small and the pigs are big..",
RL.K.9,q4-hint,Think about what each character DOES in the story.,
RL.K.9,q5,"Zoe lost her toy and cried. James lost his toy and looked everywhere until he found it. How did Zoe and James handle their problem DIFFERENTLY? A: Zoe cried, James searched for his toy.. B: They both cried.. C: They both looked for their toys.. D: Neither of them cared..",
RL.K.9,q5-hint,What did each kid DO when they lost their toy?,
RI.K.1,q1,"Read: ""Bees live in hives. They make honey. Bees can sting if they are scared."" What do bees make? A: Milk. B: Honey. C: Bread. D: Juice.",
RI.K.1,q1-hint,Look at the second sentence!,
RI.K.1,q2,"Read: ""Earth is the planet where we live. It has land, water, and air. Most of Earth is covered by water."" What covers MOST of Earth? A: Land. B: Air. C: Water. D: Trees.",
RI.K.1,q2-hint,Read the last sentence carefully!,
RI.K.1,q3,"Read: ""You should brush your teeth two times a day. This keeps your teeth clean and healthy."" How many times a day should you brush? A: One time. B: Two times. C: Three times. D: Five times.",
RI.K.1,q3-hint,The first sentence tells you the number!,
RI.K.1,q4,"Read: ""Penguins are birds that cannot fly. They are great swimmers. They live in cold places."" Where do penguins live? A: In hot deserts. B: In cold places. C: In the jungle. D: On the moon.",
RI.K.1,q4-hint,Check the last sentence for the answer!,
RI.K.1,q5,"Read: ""Plants need three things to grow: sunlight, water, and soil. Without these, a plant will not survive."" Which is NOT something plants need? A: Sunlight. B: Water. C: Candy. D: Soil.",
RI.K.1,q5-hint,The passage lists exactly three things plants need. Which choice is NOT one of them?,
RI.K.2,q1,"Read: ""Apples can be red, green, or yellow. They grow on trees. People eat apples raw, in pies, and as applesauce."" What is this passage MOSTLY about? A: Trees. B: Colors. C: Apples. D: Pies.",
RI.K.2,q1-hint,The main topic is what the WHOLE passage is about — every sentence talks about...,
RI.K.2,q2,"Read: ""Dogs are great pets. They can learn tricks. Dogs need food, water, and lots of love."" What is the MAIN TOPIC? A: Cats. B: Tricks. C: Dogs. D: Food.",
RI.K.2,q2-hint,Every sentence is about the same animal. Which one?,
RI.K.2,q3,"️ Read: ""The sun gives us light and heat. Plants need the sun to grow. Without the sun, Earth would be very cold and dark."" What is this passage mostly about? A: Plants. B: The moon. C: The sun. D: Winter.",
RI.K.2,q3-hint,What is mentioned in EVERY sentence?,
RI.K.2,q4,"Read: ""Firefighters help keep us safe. They put out fires and rescue people. They drive big red trucks."" Which is a KEY DETAIL from this passage? A: Firefighters eat lunch.. B: Firefighters rescue people.. C: Firefighters like cats.. D: Firefighters go to school..",
RI.K.2,q4-hint,A key detail is something the passage actually SAYS.,
RI.K.2,q5,"Read: ""Butterflies start as tiny eggs. Then they become caterpillars. Finally, they grow wings and fly!"" What is the BEST title for this passage? A: How Dogs Grow. B: How Butterflies Change. C: My Pet Caterpillar. D: Flying Birds.",
RI.K.2,q5-hint,A good title tells you what the whole passage is about!,
RI.K.3,q1,"️ Read: ""It rained a lot. The flowers grew tall."" Why did the flowers grow tall? A: Because it was sunny. B: Because it rained a lot. C: Because someone picked them. D: Because it snowed.",
RI.K.3,q1-hint,What happened FIRST that caused the flowers to grow?,
RI.K.3,q2,"Read: ""When water gets very cold, it turns into ice. When ice gets warm, it melts back into water."" What happens when ice gets warm? A: It gets colder.. B: It melts into water.. C: It turns into snow.. D: Nothing happens..",
RI.K.3,q2-hint,The second sentence tells you what happens!,
RI.K.3,q3,"Read: ""First, the hen lays an egg. Then the egg cracks open. A baby chick comes out!"" What happens AFTER the egg cracks? A: The hen lays an egg.. B: A baby chick comes out.. C: The egg disappears.. D: The hen flies away..",
RI.K.3,q3-hint,"Follow the order: first, then, finally...",
RI.K.3,q4,"Read: ""Bears eat a LOT of food in the fall. Then they sleep all winter long. This is called hibernation."" WHY do bears eat a lot in the fall? A: Because they are bored. B: To get ready for their long winter sleep. C: Because the food tastes bad. D: Because they like cooking.",
RI.K.3,q4-hint,Think about what comes NEXT — they sleep all winter. They need energy!,
RI.K.3,q5,"Read: ""A seed needs water and sun. First it grows roots. Then a stem pops up. Finally, a flower blooms!"" What happens BEFORE the flower blooms? A: The seed disappears. B: A stem pops up. C: The flower falls. D: It snows.",
RI.K.3,q5-hint,Look at the order — what comes right before 'finally'?,
RI.K.4,q1,"Read: ""A chameleon is a REPTILE. Reptiles are animals with scales that are cold-blooded."" What is a REPTILE? A: A type of plant. B: An animal with scales. C: A type of food. D: A big rock.",
RI.K.4,q1-hint,The sentence right after tells you what a reptile is!,
RI.K.4,q2,"Read: ""A volcano ERUPTS when hot lava shoots out of the top."" What does ERUPTS mean? A: Goes to sleep. B: Explodes or shoots out. C: Turns cold. D: Disappears.",
RI.K.4,q2-hint,The sentence says lava 'shoots out' — that's what erupting is!,
RI.K.4,q3,"️ Read: ""The mountain peak was covered in snow. The peak is the very top of the mountain."" What is a PEAK? A: The bottom of a mountain. B: The very top of a mountain. C: A river near a mountain. D: A tree on a mountain.",
RI.K.4,q3-hint,The second sentence tells you exactly what a peak is!,
RI.K.4,q4,"Read: ""Whales MIGRATE to warmer water in the winter. They travel very far to find warm places."" What does MIGRATE mean? A: Stay in one place. B: Travel to a different place. C: Sleep underwater. D: Eat a big meal.",
RI.K.4,q4-hint,The next sentence says they 'travel very far' — that's what migrate means!,
RI.K.4,q5,"Read: ""The ocean is full of MARINE animals like fish, dolphins, and sea turtles."" What does MARINE mean? A: Land animals. B: Sky animals. C: Ocean or sea animals. D: Farm animals.",
RI.K.4,q5-hint,"All the examples (fish, dolphins, sea turtles) live in the ocean!",
RI.K.5,q1,Where do you find the TITLE of a book? A: On the last page. B: On the front cover. C: Inside the back cover. D: On the spine only.,
RI.K.5,q1-hint,The title is the big name of the book — you see it right away when you pick up a book!,
RI.K.5,q2,The BACK COVER of a book usually has... A: The whole story. B: A short description of what the book is about. C: Nothing at all. D: The table of contents.,
RI.K.5,q2-hint,Flip the book over — there's usually a little blurb that tells you about the book!,
RI.K.5,q3,The TITLE PAGE is... A: The very last page. B: One of the first pages inside the book with the title and author. C: The glossary. D: The index.,
RI.K.5,q3-hint,Open the book — one of the first things you see is the title page!,
RI.K.5,q4,Which part of the book do you see FIRST when it's on a shelf? A: The back cover. B: The title page. C: The front cover. D: The last chapter.,
RI.K.5,q4-hint,Books face forward on a shelf — what's facing you?,
RI.K.5,q5,You want to know what a book is about BEFORE you read it. Where would you look? A: The middle of the book. B: The front cover and back cover. C: Page 50. D: The very last page.,
RI.K.5,q5-hint,"The cover gives you the title and a picture, and the back cover tells you more!",
RI.K.6,q1,"A book about dinosaurs says: ""Written by Dr. Sara Chen."" Dr. Sara Chen is the... A: Illustrator. B: Author. C: Dinosaur. D: Teacher.",
RI.K.6,q1-hint,'Written by' means this person wrote the words!,
RI.K.6,q2,"In an informational book, the ILLUSTRATOR... A: Writes all the facts. B: Draws pictures and diagrams to help explain. C: Reads the book out loud. D: Sells the book at a store.",
RI.K.6,q2-hint,"In a fact book, pictures and diagrams help you understand. Who makes those?",
RI.K.6,q3,"A book about space says: ""By Astronaut Mike Collins. Photos by NASA."" Who wrote the words? A: NASA. B: Astronaut Mike Collins. C: The reader. D: The printer.",
RI.K.6,q3-hint,'By' tells you who the author is!,
RI.K.6,q4,"In a book about animals, there are real photographs. The person who took the photos is like an... A: Author. B: Illustrator or photographer. C: Character in the story. D: Librarian.",
RI.K.6,q4-hint,Photos serve the same purpose as drawings — they show you what things look like!,
RI.K.6,q5,"️ Why do informational books need BOTH an author AND an illustrator? A: They don't — only stories need both.. B: The author writes facts, and the illustrator draws pictures to help explain.. C: The illustrator writes and the author draws.. D: Only one person is needed..",
RI.K.6,q5-hint,"Words tell you facts, pictures help you see and understand them!",
RI.K.7,q1,"A book says: ""Lions have sharp teeth and big manes."" The picture shows a lion with a fluffy mane. How does the picture help? A: It shows what a mane looks like.. B: It shows a different animal.. C: It doesn't help at all.. D: It shows a lion sleeping..",
RI.K.7,q1-hint,"If you didn't know what a mane was, the picture would show you!",
RI.K.7,q2,️ A book about the United States has a MAP showing all 50 states. What does the map help you understand? A: What food people eat. B: Where the states are located. C: How many people live there. D: What the weather is like.,
RI.K.7,q2-hint,Maps show WHERE things are!,
RI.K.7,q3,"The text says: ""A caterpillar becomes a butterfly."" The picture shows: Egg → Caterpillar → Cocoon → Butterfly. The picture shows... A: Just one step. B: All the steps in order. C: Only the butterfly. D: Something different from the text.",
RI.K.7,q3-hint,The picture gives you MORE information — it shows each step!,
RI.K.7,q4,️ A book about weather has a picture of a thermometer. Why would the author include this picture? A: Because it looks pretty. B: To help you understand how we measure temperature. C: To fill empty space. D: Because the book is about thermometers.,
RI.K.7,q4-hint,Pictures in fact books are there to help explain ideas!,
RI.K.7,q5,"The text says: ""Dogs come in many sizes."" The picture shows a tiny chihuahua next to a huge Great Dane. What does the picture help you see? A: That all dogs are the same size. B: How different dog sizes can be. C: That cats are bigger than dogs. D: That dogs can fly.",
RI.K.7,q5-hint,The picture puts two very different-sized dogs side by side so you can compare!,
RI.K.8,q1,"Read: ""You should eat vegetables. They have vitamins that keep you healthy and strong."" WHY does the author say you should eat vegetables? A: Because they taste like candy.. B: Because they have vitamins that keep you healthy.. C: Because they are pretty colors.. D: Because your friends eat them..",
RI.K.8,q1-hint,Look for the REASON the author gives — it comes after the point.,
RI.K.8,q2,"Read: ""Kids need lots of sleep. Sleep helps your body grow and helps your brain learn new things."" What REASONS does the author give for why kids need sleep? A: Sleep is boring.. B: It helps your body grow and your brain learn.. C: You need sleep to watch TV.. D: Sleep makes you hungry..",
RI.K.8,q2-hint,The second sentence gives you the reasons!,
RI.K.8,q3,"Read: ""Helmets are important. They protect your head if you fall off your bike."" What reason does the author give for wearing a helmet? A: Helmets look cool.. B: They protect your head if you fall.. C: Everyone has one.. D: They keep you warm..",
RI.K.8,q3-hint,A reason explains WHY something is true or important.,
RI.K.8,q4,"Read: ""Dogs make great pets. They are loyal, they love to play, and they can learn tricks."" How many REASONS does the author give? A: 1 reason. B: 2 reasons. C: 3 reasons. D: 4 reasons.",
RI.K.8,q4-hint,"Count them: loyal, love to play, and can learn tricks. That's 1, 2, 3!",
RI.K.8,q5,"Read: ""Drinking water is good for you. Water keeps your body working, helps you think clearly, and gives you energy."" Which is NOT a reason the author gives? A: Water keeps your body working.. B: Water makes you taller.. C: Water helps you think clearly.. D: Water gives you energy..",
RI.K.8,q5-hint,Read the passage again — which answer is NOT mentioned?,
RI.K.9,q1,"Book 1: ""Cats are soft and like to sleep a lot.""  Book 2: ""Cats are playful and love to chase toys."" Both books are about... A: Dogs. B: Cats. C: Birds. D: Fish.",
RI.K.9,q1-hint,What topic do BOTH books share?,
RI.K.9,q2,"Book 1 says: ""Rain comes from clouds.""  Book 2 says: ""Rain helps flowers grow."" How are these books DIFFERENT? A: They are about different topics.. B: Book 1 tells WHERE rain comes from; Book 2 tells WHAT rain does.. C: They say the exact same thing.. D: Neither is about rain..",
RI.K.9,q2-hint,"Both books are about rain, but each tells you something different about it!",
RI.K.9,q3,"Book 1: ""The sun is very hot and gives us light.""  Book 2: ""The sun helps plants grow by giving them energy."" What do BOTH books agree on? A: The sun is cold.. B: The sun is important and gives things to Earth.. C: The sun is a planet.. D: Plants don't need the sun..",
RI.K.9,q3-hint,"Both books talk about what the sun gives — light, energy, growth!",
RI.K.9,q4,"Book 1: ""Dogs need water, food, and walks every day.""  Book 2: ""Dogs can be trained to sit, stay, and shake."" Book 1 is about CARING for dogs. Book 2 is about... A: Caring for dogs. B: Training dogs. C: Wild dogs. D: Cats.",
RI.K.9,q4-hint,"Sit, stay, and shake are all tricks — that's training!",
RI.K.9,q5,"Book 1: ""Butterflies have colorful wings and drink nectar from flowers.""  Book 2: ""Butterflies start as caterpillars and go through metamorphosis."" What is SIMILAR about both books? A: They are both about butterflies.. B: They both talk about caterpillars.. C: They both talk about wings.. D: They are about different insects..",
RI.K.9,q5-hint,"Even though they share different facts, they're both about the same creature!",
RF.K.1a,q1,"When we read a book in English, we start on which side? A: The right side. B: The left side. C: The bottom. D: The middle.",
RF.K.1a,q1-hint,We read from LEFT to right!,
RF.K.1a,q2,"When you finish reading a line of words, where do you look next? A: Back to the same line. B: Down to the next line on the left side. C: To the right of the line. D: Anywhere you want.",
RF.K.1a,q2-hint,Your eyes sweep down and back to the left to start the next line!,
RF.K.1a,q3,"When you finish a page, what do you do? A: Close the book. B: Turn to the next page. C: Start over from the beginning. D: Skip to the last page.",
RF.K.1a,q3-hint,We read page by page — one after another!,
RF.K.1a,q4,️ Which arrow shows the direction we READ words? A: ⬅️ Right to left. B: ➡️ Left to right. C: ⬇️ Bottom to top. D: ⬆️ Top to bottom only.,
RF.K.1a,q4-hint,"In English, our eyes go from the LEFT side to the RIGHT side!",
RF.K.1a,q5,Where do you START reading on a page? A: Bottom right corner. B: Top left corner. C: Bottom left corner. D: Top right corner.,
RF.K.1a,q5-hint,We start at the TOP and on the LEFT — then go right and down!,
RF.K.1a,q6,Put the words in order to make a sentence.,
RF.K.1a,q6-hint,Start with a capital letter and end with a period.,
RF.K.1a,q7,Put the words in the right order.,
RF.K.1a,q7-hint,Start with 'I' and end with a period.,
RF.K.1a,q8,Arrange the words to build a sentence.,
RF.K.1a,q8-hint,Start with a capital letter. What did the dog do?,
RF.K.1b,q1,"️ When you SAY the word ""cat,"" how do we WRITE it? A: k-a-t. B: c-a-t. C: c-t-a. D: k-t-a.",
RF.K.1b,q1-hint,"The word 'cat' uses the letters C, A, and T in that order!",
RF.K.1b,q2,️ Words are made up of... A: Numbers. B: Letters. C: Colors. D: Shapes.,
RF.K.1b,q2-hint,"A, B, C, D... we use these to build words!",
RF.K.1b,q3,"️ You say the word ""dog."" Which letters spell that word? A: b-o-g. B: d-o-g. C: d-o-t. D: g-o-d.",
RF.K.1b,q3-hint,Sound it out: /d/ - /o/ - /g/. What letters make those sounds?,
RF.K.1b,q4,"If you change the letters in a word, what happens? A: Nothing changes. B: You get a different word or a nonsense word. C: The word stays the same. D: The letters disappear.",
RF.K.1b,q4-hint,C-A-T is 'cat' but C-A-P is 'cap' — different letters make different words!,
RF.K.1b,q5,"Every word we say can also be... A: Drawn as a picture only. B: Written with letters. C: Only spoken, never written. D: Made with numbers.",
RF.K.1b,q5-hint,We can write down anything we say using letters!,
RF.K.1c,q1,Which sentence uses spaces CORRECTLY? A: Ilikedogs. B: I like dogs. C: I l i k e d o g s. D: Ilike dogs.,
RF.K.1c,q1-hint,Each WORD gets its own space between it and the next word!,
RF.K.1c,q2,Why do we put SPACES between words? A: To waste paper. B: So we can tell where one word ends and the next begins. C: Because spaces are letters too. D: To make writing slower.,
RF.K.1c,q2-hint,"Without spaces, all the words would smush together!",
RF.K.1c,q3,"Look: ""thecat sat"" — How many words is this SUPPOSED to be? A: 1 word. B: 2 words. C: 3 words. D: 4 words.",
RF.K.1c,q3-hint,It should be: the cat sat — that's 3 separate words!,
RF.K.1c,q4,"How many WORDS are in this sentence? ""I am happy."" A: 1. B: 2. C: 3. D: 7.",
RF.K.1c,q4-hint,Count the groups of letters separated by spaces: I / am / happy.,
RF.K.1c,q5,"️ You're writing ""My dog is big."" Where do the spaces go? A: My dog is big (between each word). B: Mydogisbig (no spaces). C: M y d o g i s b i g (between each letter). D: My dogis big (only one space).",
RF.K.1c,q5-hint,Put a space between each word — not between each letter!,
RF.K.1d,q1,Which is the UPPERCASE (capital) version of the letter 'a'? A: a. B: A. C: B. D: d.,
RF.K.1d,q1-hint,Uppercase letters are BIG letters — the capital version of 'a' is...,
RF.K.1d,q2,Which is the LOWERCASE (small) version of the letter 'G'? A: G. B: g. C: q. D: j.,
RF.K.1d,q2-hint,Lowercase letters are small letters. The small 'G' looks like 'g.',
RF.K.1d,q3,Which pair shows the SAME letter in uppercase and lowercase? A: B and d. B: M and m. C: P and q. D: R and s.,
RF.K.1d,q3-hint,One should be the big version and the other the small version of the same letter!,
RF.K.1d,q4,What letter comes AFTER 'M' in the alphabet? A: L. B: N. C: O. D: K.,
RF.K.1d,q4-hint,"Sing the alphabet song: ...K, L, M, __, O...",
RF.K.1d,q5,How many letters are in the English alphabet? A: 20. B: 24. C: 26. D: 30.,
RF.K.1d,q5-hint,"From A to Z, there are 26 letters!",
RF.K.2a,q1,"Which word RHYMES with ""cat""? A: Dog. B: Hat. C: Cup. D: Sun.",
RF.K.2a,q1-hint,Rhyming words sound the same at the END. Cat... hat... they both end in -at!,
RF.K.2a,q2,"Which word RHYMES with ""sun""? A: Moon. B: Fun. C: Sat. D: Bed.",
RF.K.2a,q2-hint,Sun and ___ both end with the -un sound!,
RF.K.2a,q3,"Which word does NOT rhyme with ""ball""? A: Tall. B: Wall. C: Dog. D: Fall.",
RF.K.2a,q3-hint,"Ball, tall, wall, fall all end in -all. Which one doesn't?",
RF.K.2a,q4,Which pair of words RHYMES? A: Big — pig. B: Cat — dog. C: Red — blue. D: Top — sun.,
RF.K.2a,q4-hint,Rhyming words end with the same sound. Which pair sounds alike at the end?,
RF.K.2a,q5,"Pick a word that rhymes with ""hop."" A: Hot. B: Stop. C: Hug. D: Hit.",
RF.K.2a,q5-hint,Hop ends with -op. Which other word ends with -op?,
RF.K.2b,q1,"How many SYLLABLES (claps) are in the word ""cat""? A: 1. B: 2. C: 3. D: 4.",
RF.K.2b,q1-hint,Say it and clap: CAT. Just one clap!,
RF.K.2b,q2,"How many SYLLABLES (claps) are in the word ""banana""? A: 1. B: 2. C: 3. D: 4.",
RF.K.2b,q2-hint,Clap it out: ba-NA-na. That's 3 claps!,
RF.K.2b,q3,"How many SYLLABLES are in the word ""butterfly""? A: 1. B: 2. C: 3. D: 4.",
RF.K.2b,q3-hint,Clap it: BUT-ter-fly. Count the claps!,
RF.K.2b,q4,Which word has 2 syllables? A: Dog. B: Apple. C: Cat. D: Fish.,
RF.K.2b,q4-hint,"Clap each word: dog (1), ap-ple (2), cat (1), fish (1).",
RF.K.2b,q5,"Put these syllables together: ""rain"" + ""bow."" What word is it? A: Raindrop. B: Rainbow. C: Rainfall. D: Raincoat.",
RF.K.2b,q5-hint,Blend the parts together: rain + bow = ?,
RF.K.2c,q1,Blend these sounds together: /c/ + /at/. What word is it? A: Bat. B: Cat. C: Sat. D: Mat.,
