Folder,Filename,Prompt
k-L3,rq1.png,"Cartoon picture of a cat curled up sleeping on a striped mat in a patch of sunlight. No text, no words, no letters."
k-L3,rq2.png,"Cartoon picture of a dog digging in a garden with dirt flying everywhere. No text, no words, no letters."
k-L3,rq3.png,"Cartoon picture of a cat and a dog sitting together watching a sunset. No text, no words, no letters."
k-L4,q1.png,"Cartoon picture of a happy kid looking at their reflection in a mirror and waving. No text, no words, no letters."
k-L4,q2.png,"Cartoon picture of colorful building blocks stacked in a tall tower in a playroom. No text, no words, no letters."
k-L4,q3.png,"Cartoon picture of a cat and a dog sitting side by side as best friends. No text, no words, no letters."
k-L4,q4.png,"Cartoon picture of a big orange cat sitting next to a tiny white mouse. No text, no words, no letters."
k-L4,q5.png,"Cartoon picture of a cute puppy sitting alone in a spotlight looking adorable. No text, no words, no letters."
k-L4,rq1.png,"Cartoon picture of a bright sunrise over a green hill with a kid standing and watching. No text, no words, no letters."
k-L4,rq2.png,"Cartoon picture of a fluffy white cat being petted gently by a kid on a couch. No text, no words, no letters."
k-L4,rq3.png,"Cartoon picture of a cat and dog playing tug of war with a rope toy in a backyard. No text, no words, no letters."
k-L5,q1.png,"Cartoon picture of a cat wearing a hat sitting on a mat. Simple cozy room. No text, no words, no letters."
k-L5,q2.png,"Cartoon picture of a kid running fast through a park with motion lines. No text, no words, no letters."
k-L5,q3.png,"Cartoon picture of a cute pink pig standing in a muddy pen on a farm with a red barn. No text, no words, no letters."
k-L5,q4.png,"Cartoon picture of a cute brown bat with tiny wings flying through a moonlit sky with stars. No text, no words, no letters."
k-L5,q5.png,"Cartoon picture of a bright blue van driving down a road through the countryside. No text, no words, no letters."
k-L5,rq1.png,"Cartoon picture of a silly rat wearing an oversized top hat and looking proud. No text, no words, no letters."
k-L5,rq2.png,"Cartoon picture of three animals having a picnic on a checkered blanket in a sunny meadow. No text, no words, no letters."
k-L5,rq3.png,"Cartoon picture of a cat, a rat, and a bat sitting together on a park bench like friends. No text, no words, no letters."
1-L6,q1.png,"Cartoon picture of a beautiful birthday cake with colorful frosting and lit candles on a table. No text, no words, no letters."
1-L6,q2.png,"Cartoon picture of a kid sitting criss-cross on a classroom floor looking up attentively. No text, no words, no letters."
1-L6,q3.png,"Cartoon picture of a kid jumping high on a trampoline with a big smile. No text, no words, no letters."
1-L6,q4.png,"Cartoon picture of a glowing colorful cube floating in space with sparkles around it. No text, no words, no letters."
1-L6,q5.png,"Cartoon picture of a kid wearing a red superhero cape standing on a rooftop looking brave. No text, no words, no letters."
1-L6,rq1.png,"Cartoon picture of a cat wearing a blue baseball cap sitting on a fence. No text, no words, no letters."
1-L6,rq2.png,"Cartoon picture of two cats that look like twins sitting side by side on a windowsill. No text, no words, no letters."
1-L6,rq3.png,"Cartoon picture of two cats hugging each other with little hearts floating around them. No text, no words, no letters."
1-L7,q1.png,"Cartoon picture of a bright blue bird sitting on a branch with blue sky behind it. No text, no words, no letters."
1-L7,q2.png,"Cartoon picture of a red stop sign at a crosswalk with a kid waiting to cross. No text, no words, no letters."
1-L7,q3.png,"Cartoon picture of a happy kid clapping hands in a colorful classroom. No text, no words, no letters."
1-L7,q4.png,"Cartoon picture of a big green tree with a tire swing hanging from a branch in a park. No text, no words, no letters."
1-L7,q5.png,"Cartoon picture of a golden star glowing brightly in a dark purple night sky. No text, no words, no letters."
1-L7,rq1.png,"Cartoon picture of a blue bird perched on a flowering tree branch in spring. No text, no words, no letters."
1-L7,rq2.png,"Cartoon picture of a blue bird looking up at a twinkling star in a twilight sky with wonder. No text, no words, no letters."
1-L7,rq3.png,"Cartoon picture of a silly blue bird who tripped and is sitting on the ground looking dizzy with cartoon stars around its head. No text, no words, no letters."
1-L8,q1.png,"Cartoon picture of a wooden ship sailing on ocean waves with seagulls flying above. No text, no words, no letters."
1-L8,q2.png,"Cartoon picture of a wedge of yellow cheese with holes on a cutting board in a kitchen. No text, no words, no letters."
1-L8,q3.png,"Cartoon picture of a kid pointing excitedly at something in the distance outdoors. No text, no words, no letters."
1-L8,q4.png,"Cartoon picture of a white dove flying through a bright blue sky with clouds. No text, no words, no letters."
1-L8,q5.png,"Cartoon picture of a kid with finger on lips making a quiet shh gesture in a library. No text, no words, no letters."
1-L8,rq1.png,"Cartoon picture of a fluffy white sheep and a brown chicken standing together in a green meadow. No text, no words, no letters."
1-L8,rq2.png,"Cartoon picture of a chicken eating from a bowl in a farmyard kitchen. No text, no words, no letters."
1-L8,rq3.png,"Cartoon picture of a sheep and a chicken relaxing on a sandy beach at sunset. No text, no words, no letters."
1-L9,q1.png,"Cartoon picture of a baseball cap with magical sparkles swirling around it transforming into a superhero cape. No text, no words, no letters."
1-L9,q2.png,"Cartoon picture of a colorful kite flying high above the clouds on a sunny day. No text, no words, no letters."
1-L9,q3.png,"Cartoon picture of a cute bunny looking up hopefully at a bright rainbow in the sky. No text, no words, no letters."
1-L9,q4.png,"Cartoon picture of a magic wand with sparkles and stars shooting out of it. No text, no words, no letters."
1-L9,q5.png,"Cartoon picture of a glowing magical letter E wearing a tiny wizard hat surrounded by sparkles. No text, no words, no letters."
1-L9,rq1.png,"Cartoon picture of a boy looking amazed as his baseball cap transforms with magical sparkles. No text, no words, no letters."
1-L9,rq2.png,"Cartoon picture of a brave boy wearing a red superhero cape standing heroically on a hilltop. No text, no words, no letters."
1-L9,rq3.png,"Cartoon picture of a bunny hopping down a magical glowing rainbow path through a forest. No text, no words, no letters."
1-L10,q1.png,"Cartoon picture of a girl sitting in a chair reading a big storybook with a happy face. No text, no words, no letters."
1-L10,q2.png,"Cartoon picture of an old-fashioned hourglass with sand flowing from top to bottom. No text, no words, no letters."
1-L10,q3.png,"Cartoon picture of a group of diverse kids with arms around each other smiling on a playground. No text, no words, no letters."
1-L10,q4.png,"Cartoon picture of three kids playing in the distance on a playground seen from far away. No text, no words, no letters."
1-L10,q5.png,"Cartoon picture of a friendly boy waving hello with a big smile on his face. No text, no words, no letters."
1-L10,rq1.png,"Cartoon picture of a happy green frog sitting on a lily pad in a sunny pond. No text, no words, no letters."
1-L10,rq2.png,"Cartoon picture of a frog and a fish splashing and playing together in a pond. No text, no words, no letters."
1-L10,rq3.png,"Cartoon picture of a peaceful pond at golden sunset with a frog relaxing on a lily pad. No text, no words, no letters."
2-L11,q1.png,"Cartoon picture of a kid holding a red umbrella walking in the rain with puddles on the ground. No text, no words, no letters."
2-L11,q2.png,"Cartoon picture of kids playing tag in a sunny park on a bright summer day. No text, no words, no letters."
2-L11,q3.png,"Cartoon picture of a red mail truck driving through a neighborhood delivering letters. No text, no words, no letters."
2-L11,q4.png,"Cartoon picture of kids on a playground swinging high on swings on a sunny day. No text, no words, no letters."
2-L11,q5.png,"Cartoon picture of a red train chugging along tracks through green countryside. No text, no words, no letters."
2-L11,rq1.png,"Cartoon picture of a kid looking out a rain-streaked window with a cup of cocoa. Cozy indoor scene. No text, no words, no letters."
2-L11,rq2.png,"Cartoon picture of two kids playing a board game on the floor while rain falls outside the window. No text, no words, no letters."
2-L11,rq3.png,"Cartoon picture of a bright rainbow appearing in the sky after a rainstorm with kids cheering outside. No text, no words, no letters."
2-L12,q1.png,"Cartoon picture of a big bright sunflower growing tall in a garden with a blue sky. No text, no words, no letters."
2-L12,q2.png,"Cartoon picture of a beautiful rainbow arching across the sky after a rainstorm. No text, no words, no letters."
2-L12,q3.png,"Cartoon picture of a wooden bookshelf full of colorful books in a cozy reading nook. No text, no words, no letters."
2-L12,q4.png,"Cartoon picture of a stack of books piled neatly on a wooden shelf. No text, no words, no letters."
2-L12,q5.png,"Cartoon picture of a kid kicking a soccer ball on a bright green field. No text, no words, no letters."
2-L12,rq1.png,"Cartoon picture of a colorful butterfly landing on a bright yellow sunflower in a garden. No text, no words, no letters."
2-L12,rq2.png,"Cartoon picture of a blue bird sitting at the very top of a tall tree overlooking a valley. No text, no words, no letters."
2-L12,rq3.png,"Cartoon picture of a beautiful nature scene with a rainbow, butterflies, flowers, and a stream. No text, no words, no letters."
2-L13,q1.png,"Cartoon picture of a sad kid sitting on the ground with a frown looking at a broken toy. No text, no words, no letters."
2-L13,q2.png,"Cartoon picture of a kid erasing and rewriting in a notebook at a desk in a classroom. No text, no words, no letters."
2-L13,q3.png,"Cartoon picture of two kids on a seesaw at a playground, one side up and one down. No text, no words, no letters."
2-L13,q4.png,"Cartoon picture of a kid carefully stacking colorful wooden blocks into a tall tower. No text, no words, no letters."
2-L13,q5.png,"Cartoon picture of a kid with a determined face rebuilding a knocked over block tower. No text, no words, no letters."
2-L13,rq1.png,"Cartoon picture of a sad boy looking at a fallen tower of blocks scattered on the floor. No text, no words, no letters."
2-L13,rq2.png,"Cartoon picture of a boy carefully rebuilding a tower of blocks with a focused expression. No text, no words, no letters."
2-L13,rq3.png,"Cartoon picture of a brother and sister building a tall colorful block tower together smiling. No text, no words, no letters."
2-L14,q1.png,"Cartoon picture of a kid bundled up in a puffy winter coat, scarf, hat, and mittens by the front door. No text, no words, no letters."
2-L14,q2.png,"Cartoon picture of a happy dog with tail wagging jumping up excitedly at the front door. No text, no words, no letters."
2-L14,q3.png,"Cartoon picture of a birthday cake with lit candles on a table with party decorations and balloons. No text, no words, no letters."
2-L14,q4.png,"Cartoon picture of a sleepy boy yawning and rubbing his eyes in pajamas in his bedroom at night. No text, no words, no letters."
2-L14,q5.png,"Cartoon picture of a wet sidewalk with puddles on a sunny day next to a garden sprinkler spraying water. No text, no words, no letters."
2-L14,rq1.png,"Cartoon picture of an excited girl packing a beach bag with a towel, sunscreen, and goggles. No text, no words, no letters."
2-L14,rq2.png,"Cartoon picture of a girl bouncing excitedly in the backseat of a car on a road trip. No text, no words, no letters."
2-L14,rq3.png,"Cartoon picture of a magnifying glass hovering over beach items: a towel, flip flops, and sunscreen. No text, no words, no letters."
2-L15,q1.png,"Cartoon picture of a kid jumping high in the air on a trampoline with arms spread wide. No text, no words, no letters."
2-L15,q2.png,"Cartoon picture of a kid walking down a path with autumn leaves falling around them. No text, no words, no letters."
2-L15,q3.png,"Cartoon picture of kids playing on a playground: one swinging, one sliding, one climbing. No text, no words, no letters."
2-L15,q4.png,"Cartoon picture of a kid cooking in a kitchen wearing a chef hat stirring a big pot. No text, no words, no letters."
2-L15,q5.png,"Cartoon picture of a kid in a kitchen with a chef hat tasting food from a wooden spoon. No text, no words, no letters."
2-L15,rq1.png,"Cartoon picture of kids walking through a park with autumn leaves on the ground and golden light. No text, no words, no letters."
2-L15,rq2.png,"Cartoon picture of kids running and playing energetically in a bright green backyard. No text, no words, no letters."
2-L15,rq3.png,"Cartoon picture of a clock showing time moving from past to present with an arrow. No text, no words, no letters."
3-L16,q1.png,"Cartoon picture of a kitchen knife on a wooden cutting board next to vegetables. No text, no words, no letters."
3-L16,q2.png,"Cartoon picture of a kid writing carefully in a notebook with a pencil at a desk. No text, no words, no letters."
3-L16,q3.png,"Cartoon picture of a cute fluffy white lamb standing in a green field on a farm. No text, no words, no letters."
3-L16,q4.png,"Cartoon picture of a beaver gnawing on a log by a river in a forest. No text, no words, no letters."
3-L16,q5.png,"Cartoon picture of a friendly knight in shining armor standing in front of a stone castle. No text, no words, no letters."
3-L16,rq1.png,"Cartoon picture of someone knocking on a big wooden castle door with iron hinges. No text, no words, no letters."
3-L16,rq2.png,"Cartoon picture of a funny knight holding a comb in one hand and petting a lamb with the other. No text, no words, no letters."
3-L16,rq3.png,"Cartoon picture of a confused knight trying to write with his left hand at a desk with a candle. No text, no words, no letters."
3-L17,q1.png,"Cartoon picture of a happy kid hugging a friendly golden retriever dog. No text, no words, no letters."
3-L17,q2.png,"Cartoon picture of a strong house with a red roof standing on a green hill on a sunny day. No text, no words, no letters."
3-L17,q3.png,"Cartoon picture of happy bees buzzing around colorful flowers in a bright sunny garden. No text, no words, no letters."
3-L17,q4.png,"Cartoon picture of a kid doing jumping jacks outside on a bright sunny morning. No text, no words, no letters."
3-L17,q5.png,"Cartoon picture of a cozy house with a strong roof and sturdy walls on a green hill. No text, no words, no letters."
3-L17,rq1.png,"Cartoon picture of three colorful recycling bins on a sidewalk: blue, green, and yellow. No text, no words, no letters."
3-L17,rq2.png,"Cartoon picture of a healthy green tree growing tall in a sunny forest clearing. No text, no words, no letters."
3-L17,rq3.png,"Cartoon picture of shiny aluminum cans on a conveyor belt in a recycling factory. No text, no words, no letters."
3-L18,q1.png,"Cartoon picture of a very hungry boy sitting at a table piled high with sandwiches. No text, no words, no letters."
3-L18,q2.png,"Cartoon picture of a girl jumping for joy after crossing a race finish line with confetti falling. No text, no words, no letters."
3-L18,q3.png,"Cartoon picture of a small cozy cabin alone in a snowy forest far from any town. No text, no words, no letters."
3-L18,q4.png,"Cartoon picture of a graceful cat leaping between tree branches in a forest. No text, no words, no letters."
3-L18,q5.png,"Cartoon picture of a vast dry desert with cracked ground, a blazing sun, and a single cactus. No text, no words, no letters."
3-L18,rq1.png,"Cartoon picture of an ancient stone castle on top of a misty hill with ivy on the walls. No text, no words, no letters."
3-L18,rq2.png,"Cartoon picture of a long dim hallway in a castle with stone walls and flickering torches. No text, no words, no letters."
3-L18,rq3.png,"Cartoon picture of two kids exploring a castle with flashlights looking curious and amazed. No text, no words, no letters."
3-L19,q1.png,"Cartoon picture of a big globe of Earth sitting on a classroom desk. No text, no words, no letters."
3-L19,q2.png,"Cartoon picture of a steaming hot pepperoni pizza on a table with a kid drooling over it. No text, no words, no letters."
3-L19,q3.png,"Cartoon picture of a glass of water with ice cubes sitting on a table next to a thermometer. No text, no words, no letters."
3-L19,q4.png,"Cartoon picture of a beautiful tree changing through four seasons: spring blossoms, summer green, autumn orange, winter snow. No text, no words, no letters."
3-L19,q5.png,"Cartoon picture of a kid holding a magnifying glass looking closely at something with a curious face. No text, no words, no letters."
3-L19,rq1.png,"Cartoon picture of dolphins jumping out of bright blue ocean water on a sunny day. No text, no words, no letters."
3-L19,rq2.png,"Cartoon picture of a kid standing on a pier watching dolphins jump in the ocean with an amazed expression. No text, no words, no letters."
3-L19,rq3.png,"Cartoon picture of a kid with a magnifying glass examining a butterfly on a flower. No text, no words, no letters."
3-L20,q1.png,"Cartoon picture of a sparkling night sky full of twinkling stars over a quiet lake reflecting them. No text, no words, no letters."
3-L20,q2.png,"Cartoon picture of a kid sprinting fast down a track with motion blur and determination on their face. No text, no words, no letters."
3-L20,q3.png,"Cartoon picture of a kid cupping their ear to listen to birds singing in a forest. No text, no words, no letters."
3-L20,q4.png,"Cartoon picture of mysterious fog rolling through a quiet forest in early morning. No text, no words, no letters."
3-L20,q5.png,"Cartoon picture of a kid sprinting energetically versus a kid walking slowly side by side for comparison. No text, no words, no letters."
3-L20,rq1.png,"Cartoon picture of a bright lightning bolt cracking across a dark stormy sky with rain. No text, no words, no letters."
3-L20,rq2.png,"Cartoon picture of rain pouring on a rooftop with leaves blowing wildly in strong wind. No text, no words, no letters."
3-L20,rq3.png,"Cartoon picture of a kid wrapped in a cozy blanket holding a warm mug of cocoa with steam rising. No text, no words, no letters."
