"lesson_id","filename","script_text","voice_direction"
"1st-grade/RL.1.3","RL.1.3-Q2","Ben was always helping others. He carried bags for his neighbor and shared his lunch with friends.. What word best describes Ben? Lazy. Funny. Shy. Kind.",""
"1st-grade/RL.1.3","RL.1.3-Q3","It was a dark and stormy night. The wind howled outside the old barn.. What is the setting? A dark, stormy barn. A sunny beach. A quiet park. A busy school.",""
"1st-grade/RL.1.3","RL.1.3-Q4","Rosa found a lost puppy. She gave it water and food. Then she found its owner.. What was the major event? Rosa ate lunch. Rosa found a lost puppy. Rosa played outside. Rosa went to school.",""
"1st-grade/RL.1.3","RL.1.3-Q5","Grumpy Gus never smiled. He frowned at everyone. One day a little girl gave him a flower and he finally smiled.. How does Gus change in the story? He falls asleep. He gets angrier. He goes from grumpy to happy. He runs away.",""
"1st-grade/RL.1.4","RL.1.4-Q1","The bright sun warmed her face.. Which word helps you feel the sun? Face. Sun. Her. Bright.",""
"1st-grade/RL.1.4","RL.1.4-Q2","The puppy whimpered softly in the rain.. How does the puppy probably feel? Sad or scared. Excited. Angry. Happy.",""
"1st-grade/RL.1.4","RL.1.4-Q3","The cookies smelled sweet and warm from the oven.. Which words appeal to your sense of smell? The and from. Sweet and warm. Cookies and oven. Smelled and the.",""
"1st-grade/RL.1.4","RL.1.4-Q4","Jake stomped his feet and crossed his arms.. How does Jake feel? Silly. Happy. Angry. Tired.",""
"1st-grade/RL.1.4","RL.1.4-Q5","The soft, fluffy blanket kept her cozy all night.. Which words help you imagine how the blanket feels? Kept and night. Blanket and cozy. Her and all. Soft and fluffy.",""
"1st-grade/RL.1.5","RL.1.5-Q3","Which is TRUE about storybooks? They have made-up characters and events. They don't have pictures. They are always short. They have only facts.",""
"1st-grade/RL.1.5","RL.1.5-Q4","Which is TRUE about informational books? They have made-up characters. They teach real facts. They have talking animals. They are always funny.",""
"1st-grade/RL.1.6","RL.1.6-Q1","I went to the store with my mom. I picked out a red apple.. Who is telling this story? Mom. The store owner. The child (I). A teacher.",""
"1st-grade/RL.1.6","RL.1.6-Q2","Sam ran to the park. He played on the swings.. Who is telling this story? Sam is telling it. Sam's mom. Sam's friend. A narrator outside the story.",""
"1st-grade/RL.1.6","RL.1.6-Q3","""I love pizza!"" said Maria.. Who is speaking? Maria. The narrator. Maria's mom. The pizza maker.",""
"1st-grade/RL.1.6","RL.1.6-Q4","If a story uses the words I and my, who is telling it? The author only. A character in the story. No one. Someone outside the story.",""
"1st-grade/RL.1.6","RL.1.6-Q5","""Let's go!"" shouted Tom. ""Wait for me!"" called Lily.. Who says Wait for me? Tom. The teacher. Lily. The narrator.",""
"1st-grade/RL.1.7","RL.1.7-Q1","If a picture shows a girl with a big smile and a trophy, how does the girl probably feel? Sad. Bored. Scared. Proud and happy.",""
"1st-grade/RL.1.7","RL.1.7-Q2","A picture shows snow on the ground and kids wearing coats. What season is it? Winter. Fall. Summer. Spring.",""
"1st-grade/RL.1.7","RL.1.7-Q3","The story says ""The dog was big."" The picture shows a dog as tall as the boy. What do we learn from the picture? The dog is sleeping. The dog is as tall as the boy. The dog is small. The dog is brown.",""
"1st-grade/RL.1.7","RL.1.7-Q4","Why are pictures in stories helpful? They replace the words. They are just for fun. They show us what characters and places look like. They make the book heavier.",""
"1st-grade/RL.1.7","RL.1.7-Q5","A picture shows a boy with tears on his face standing next to a broken toy. How does the boy feel? Tired. Excited. Hungry. Sad.",""
"1st-grade/RL.1.9","RL.1.9-Q1","Story 1: A bear looks for honey. Story 2: A bee makes honey.. What do both stories have in common? Both are about honey. Both are about the forest. Both are about bears. Both are about bees.",""
"1st-grade/RL.1.9","RL.1.9-Q2","Story 1: Amy is brave and climbs a mountain. Story 2: Bob is brave and swims across a lake.. How are Amy and Bob alike? They are both scared. They are both brave. They both swim. They both climb.",""
"1st-grade/RL.1.9","RL.1.9-Q3","Story 1: The cat stays inside all day. Story 2: The dog plays outside all day.. How are the cat and dog DIFFERENT? One is big, one is small. Both stay inside. One stays inside, one goes outside. Both go outside.",""
"1st-grade/RL.1.9","RL.1.9-Q4","When we COMPARE two characters, we look for ways they are: Different. Sad. Funny. The same.",""
"1st-grade/RL.1.9","RL.1.9-Q5","When we CONTRAST two characters, we look for ways they are: Different. The same. Tall. Happy.",""
"1st-grade/RI.1.1","RI.1.1-Q1","Penguins live in very cold places. They cannot fly, but they are great swimmers.. Where do penguins live? In the desert. In very cold places. In hot places. In the forest.",""
"1st-grade/RI.1.1","RI.1.1-Q2","Bees make honey. They live together in a hive. A queen bee leads the group.. Who leads the bees? A worker bee. A baby bee. A queen bee. A king bee.",""
"1st-grade/RI.1.1","RI.1.1-Q3","The sun is a star. It gives Earth light and heat. Without the sun, Earth would be very cold.. What does the sun give Earth? Snow and ice. Wind and rain. Water and food. Light and heat.",""
"1st-grade/RI.1.1","RI.1.1-Q4","Dogs need fresh water every day. They also need food and exercise to stay healthy.. What do dogs need to stay healthy? Water, food, and exercise. Only exercise. Just food. Just water.",""
"1st-grade/RI.1.1","RI.1.1-Q5","Frogs start as eggs in the water. Then they become tadpoles. Finally, they grow into frogs.. What comes AFTER the egg stage? Fish. Tadpole. Baby bird. Adult frog.",""
"1st-grade/RI.1.2","RI.1.2-Q1","Apples can be red, green, or yellow. They grow on trees. Apples are a healthy snack.. What is the main topic? Colors. Snacks. Apples. Trees.",""
"1st-grade/RI.1.2","RI.1.2-Q2","Firefighters wear special gear. They drive fire trucks. They put out fires and help people.. What is the main topic? Gear. Trucks. Buildings. Firefighters.",""
"1st-grade/RI.1.2","RI.1.2-Q3","Cats are popular pets. They like to sleep a lot. Cats clean themselves by licking their fur.. Which is a key detail? Cats clean themselves by licking. Cats live in water. Cats can fly. Cats are very big.",""
"1st-grade/RI.1.2","RI.1.2-Q4","The ocean is full of salt water. Many animals live in the ocean. Whales, fish, and dolphins swim there.. What is the main topic? Whales. The ocean. Salt. Swimming.",""
"1st-grade/RI.1.2","RI.1.2-Q5","Teeth are important. You should brush them twice a day. Eating too much candy can hurt your teeth.. Which is a key detail? Brush teeth once a week. Teeth are not important. Brush teeth twice a day. Never eat candy.",""
"1st-grade/RI.1.3","RI.1.3-Q1","It rained all day. The next morning, puddles were everywhere.. Why were there puddles? The sprinklers were on. Someone spilled water. Snow melted. It rained all day.",""
"1st-grade/RI.1.3","RI.1.3-Q2","Seeds need water and sunlight to grow. A farmer waters the seeds every day. Soon, small plants appear.. Why do small plants appear? The farmer waters them. The wind blows. The farmer sings to them. It snows.",""
"1st-grade/RI.1.3","RI.1.3-Q3","Bears eat a lot in the fall. In winter, they hibernate and sleep for months.. Why do bears eat a lot in fall? They like fall food. To get ready for winter sleep. They are bored. To grow taller.",""
"1st-grade/RI.1.3","RI.1.3-Q4","George Washington was the first president. He led the army before that.. What did Washington do BEFORE being president? He was a doctor. He was a farmer only. He led the army. He was a teacher.",""
"1st-grade/RI.1.3","RI.1.3-Q5","The caterpillar eats lots of leaves. Then it makes a cocoon. Later, it becomes a butterfly.. What happens RIGHT AFTER the caterpillar eats leaves? It becomes a butterfly. It sleeps in a tree. It flies away. It makes a cocoon.",""
"1st-grade/RI.1.4","RI.1.4-Q4","The habitat is the place where an animal lives. A fish's habitat is water.. What is a habitat? The place where an animal lives. An animal's name. An animal's food. A type of weather.",""
"1st-grade/RI.1.4","RI.1.4-Q3","Dolphins use echolocation, which means they make sounds that bounce off things to find food in the dark water.. What does echolocation mean? Swimming fast. Making sounds that bounce off things. Eating fish. Diving deep.",""
"1st-grade/RI.1.4","RI.1.4-Q7","A habitat is the place where an animal lives. A coral reef is a habitat for many ocean animals.. What does habitat mean? A type of food. A baby animal. The place where an animal lives. A kind of fish.",""
"1st-grade/RI.1.4","RI.1.4-Q8","The hermit crab needed a new shell because it had outgrown its old one. Outgrown means it got too big for it.. What does outgrown mean? Lost it. Painted it. Found it. Got too big for it.",""
"1st-grade/RI.1.4","RI.1.4-Q11","Starfish can regenerate, which means they can grow back a lost arm.. What does regenerate mean? Grow back a lost arm. Swim faster. Hide from predators. Change color.",""
"1st-grade/RI.1.5","RI.1.5-Q1","Where would you look to find what page a chapter starts on? The cover. The table of contents. The glossary. The index.",""
"1st-grade/RI.1.5","RI.1.5-Q2","What does a heading at the top of a page tell you? Who wrote the book. How many pages are left. What that section is about. When the book was made.",""
"1st-grade/RI.1.5","RI.1.5-Q3","A glossary in the back of a book helps you: Find pictures. Find the author's name. Count the pages. Learn word meanings.",""
"1st-grade/RI.1.5","RI.1.5-Q4","If a word in a book is in bold (dark, thick letters), it probably means: It is an important word to know. Skip that word. It is a mistake. It is not important.",""
"1st-grade/RI.1.5","RI.1.5-Q5","You want to learn about Polar Bears in a book about animals. Where do you look first? Read the last page. Check the table of contents or index. Read the whole book. Look at the back cover.",""
"1st-grade/RI.1.6","RI.1.6-Q1","The text says ""Ladybugs are small insects."" The picture shows a ladybug on a green leaf. What does the PICTURE tell us that the words do NOT? Ladybugs are small. Ladybugs are insects. The ladybug is on a green leaf. Ladybugs are bugs.",""
"1st-grade/RI.1.6","RI.1.6-Q2","What can pictures in a book show that words cannot? Sounds. Smells. Feelings. Exact colors and shapes.",""
"1st-grade/RI.1.6","RI.1.6-Q3","The words say ""The bird has feathers."" The picture shows a bright blue bird. What does the picture add? The bird is blue. Birds eat seeds. Birds can fly. Birds have feathers.",""
"1st-grade/RI.1.6","RI.1.6-Q4","A diagram shows the parts of a flower with labels. What does a diagram help you do? Touch the flower. See and name the parts. Hear the flower. Smell the flower.",""
"1st-grade/RI.1.6","RI.1.6-Q5","The words say ""The house was old."" The picture shows a house with broken windows and peeling paint. The PICTURE tells us: The house is new. The house is big. HOW the house looks old. Someone lives there.",""
"1st-grade/RI.1.7","RI.1.7-Q1","A book about seasons shows a picture of trees with no leaves and snow on the ground. This picture shows: Fall. Summer. Spring. Winter.",""
"1st-grade/RI.1.7","RI.1.7-Q2","A book about healthy food shows a picture of a plate with fruits, vegetables, and grains. The picture helps you understand: What a balanced meal looks like. Where food comes from. What unhealthy food looks like. How to cook food.",""
"1st-grade/RI.1.7","RI.1.7-Q3","A map in a book shows where lions live in Africa. The map helps you understand: What lions eat. Where lions live. How big lions are. How fast lions run.",""
"1st-grade/RI.1.7","RI.1.7-Q4","A book about the water cycle has arrows showing water going from the ocean to clouds to rain. The arrows help you understand: How to swim. How heavy water is. The order of the water cycle. What color water is.",""
"1st-grade/RI.1.7","RI.1.7-Q5","Why do informational books include pictures and illustrations? To make the book longer. Just for decoration. To take up space. To help explain the key ideas.",""
"1st-grade/RI.1.8","RI.1.8-Q1","You should drink water every day. Water helps your body work well and keeps you from getting thirsty.. What reason does the author give for drinking water? Water helps your body work well. Water is cold. Water is blue. Water comes from the sink.",""
"1st-grade/RI.1.8","RI.1.8-Q2","Dogs make great pets. They are loyal, playful, and love their owners.. What reasons does the author give? Dogs sleep all day. Dogs are loyal, playful, and loving. Dogs eat a lot. Dogs are big.",""
"1st-grade/RI.1.8","RI.1.8-Q3","Kids should eat vegetables. Vegetables have vitamins that help you grow strong.. The author's POINT is: Growing is fun. Vitamins are small. Kids should eat vegetables. Vegetables taste bad.",""
"1st-grade/RI.1.8","RI.1.8-Q4","Recycling is important. It reduces trash and helps keep the Earth clean.. What reason does the author give for recycling? Trash cans are full. Everyone recycles. Recycling is easy. It reduces trash and keeps Earth clean.",""
"1st-grade/RI.1.8","RI.1.8-Q5","Reading every day makes you smarter. It helps you learn new words and understand more stories.. The author supports the point by saying reading: Helps you learn words and understand stories. Is only for school. Is boring. Takes too long.",""
"1st-grade/RI.1.9","RI.1.9-Q1","Book 1 says dogs need walks. Book 2 says dogs need exercise. These books are: Wrong. Saying the same thing in different words. Saying different things. About cats.",""
"1st-grade/RI.1.9","RI.1.9-Q2","Book 1 says the sun is hot. Book 2 says the sun gives Earth light. What do both agree on? The sun is new. The sun is small. The sun is important. The sun is cold.",""
"1st-grade/RI.1.9","RI.1.9-Q3","Book 1 is about pet dogs. Book 2 is about wild wolves. These books are DIFFERENT because: Both are about pets. Both are about wolves. Neither is about animals. One is about a pet, one is about a wild animal.",""
"1st-grade/RI.1.9","RI.1.9-Q4","Two books are both about rain. Book 1 explains how rain forms. Book 2 explains why plants need rain. They are SIMILAR because: They are both about rain. They have the same author. They are about the same plants. They say the same exact words.",""
"1st-grade/RI.1.9","RI.1.9-Q5","When comparing two texts on the same topic, you should look for: Which cover looks better. What facts are the same and what facts are different. Which book is longer. Who reads faster.",""
"1st-grade/RF.1.1a","RF.1.1a-Q1","A sentence always starts with a: Lowercase letter. Number. Capital letter. Period.",""
"1st-grade/RF.1.1a","RF.1.1a-Q2","A sentence always ends with a: Comma. Space. Capital letter. Period, question mark, or exclamation point.",""
"1st-grade/RF.1.1a","RF.1.1a-Q3","Which is a correct sentence? The dog ran fast. The dog ran fast.. The dog ran fast.. The Dog Ran Fast.",""
"1st-grade/RF.1.1a","RF.1.1a-Q4","What is wrong with this sentence: she likes ice cream Nothing is wrong. It needs a capital S. It needs a comma. It has too many words.",""
"1st-grade/RF.1.1a","RF.1.1a-Q5","Which one is NOT a sentence? The bird flew. I like cats. Ran fast the boy. She is nice.",""
"1st-grade/RF.1.2c","RF.1.2c-Q4","Which word has the SAME first sound as top? Big. Dog. Man. Ten.",""
"1st-grade/RF.1.2c","RF.1.2c-Q5","Which word has the SAME middle sound as cat? Bat. Cut. Cot. Bit.",""
"1st-grade/RF.1.2d","RF.1.2d-Q1","How many sounds are in the word cat? 5. 3. 2. 4.",""
"1st-grade/RF.1.2d","RF.1.2d-Q2","Break the word ship into sounds. How many sounds? 4. 5. 3. 2.",""
"1st-grade/RF.1.2d","RF.1.2d-Q3","What are the sounds in the word fun? /f/ /u/. /f/ /a/ /n/. /f/ /o/ /n/. /f/ /u/ /n/.",""
"1st-grade/RF.1.2d","RF.1.2d-Q4","How many sounds in the word stop? 4. 5. 2. 3.",""
"1st-grade/RF.1.2d","RF.1.2d-Q5","What are the sounds in the word them? /th/ /m/. /th/ /e/ /m/. /t/ /h/ /e/ /m/. /t/ /e/ /m/.",""
"1st-grade/RF.1.4b","RF.1.4b-Q1","When you see an exclamation point (!), you should read with: No expression. A quiet voice. Excitement or strong feeling. A bored voice.",""
"1st-grade/RF.1.4b","RF.1.4b-Q2","When you see a question mark (?), your voice should: Go down at the end. Get louder. Stay the same. Go up at the end.",""
"1st-grade/RF.1.4b","RF.1.4b-Q3","Good readers read at the right speed. What does that mean? Read at a pace that sounds like talking. Read as fast as possible. Read so slow it's boring. Skip hard words.",""
"1st-grade/RF.1.4b","RF.1.4b-Q4","""Help!"" cried the little mouse.. How should you read this? In a silly voice. In a loud, scared voice. In a sleepy voice. In a calm, quiet voice.",""
"1st-grade/RF.1.4b","RF.1.4b-Q5","What is expression when reading? Reading very fast. Skipping words. Using your voice to show feelings. Reading in a flat robot voice.",""
"1st-grade/RF.1.4c","RF.1.4c-Q2","You read: ""The cat sat on the mat."" But you said mat as ""map."" What should you do? Skip the word. Keep going. Ask someone. Go back and try again.",""
"1st-grade/RF.1.4c","RF.1.4c-Q4","If you read a sentence and it doesn't make sense, a good reader will: Reread it and try to fix the mistake. Give up. Read faster. Skip to the next page.",""
"1st-grade/L.1.4","L.1.4-Q3","The word bat can mean more than one thing. Which two are correct? A shoe AND a sock. A flying animal AND a stick to hit a ball. A car AND a boat. A type of food AND a hat.",""
"1st-grade/L.1.4b","L.1.4b-Q4","The ending -er can mean ""one who does."" A teacher is: Something you teach. A book. One who teaches. A type of school.",""
"1st-grade/L.1.4c","L.1.4c-Q1","What is the root word in jumping? Ing. Jum. Jumping. Jump.",""
"1st-grade/L.1.4c","L.1.4c-Q2","What is the root word in played? Play. Playe. Played. Ed.",""
"1st-grade/L.1.4c","L.1.4c-Q3","Which words all come from the root word look? Looks, books, hooks. Looks, looked, looking. Looked, cooked, booked. Lock, look, luck.",""
"1st-grade/L.1.4c","L.1.4c-Q4","Walks has the ending ""-s."" The root word is: Walks. Walking. Walk. Wal.",""
"1st-grade/L.1.4c","L.1.4c-Q5","What is the root word in runs, ""running,"" and runner? Ru. Runs. Running. Run.",""
"1st-grade/L.1.5","L.1.5-Q1","What is the opposite of hot? Cold. Warm. Fast. Big.",""
"1st-grade/L.1.5","L.1.5-Q2","Which word means almost the same as big? Small. Large. Tiny. Short.",""
"1st-grade/L.1.5","L.1.5-Q3","What is the opposite of fast? Tall. Speedy. Slow. Quick.",""
"1st-grade/L.1.5","L.1.5-Q4","Which word is a type of animal: chair, dog, pencil, cup? Pencil. Chair. Cup. Dog.",""
"1st-grade/L.1.5a","L.1.5a-Q2","Cat, dog, fish, bird. These are all: Animals. Foods. Toys. Colors.",""
"1st-grade/L.1.5a","L.1.5a-Q4","Shirt, pants, hat, shoes. These are all: Toys. Clothing. Foods. Animals.",""
"1st-grade/L.1.5a","L.1.5a-Q5","Which word goes with: car, bus, train? Dog. Apple. Airplane. Book.",""
"1st-grade/L.1.5b","L.1.5b-Q1","A dog is an animal that: Swims in the ocean. Flies in the sky. Lives in a pond. Barks and has four legs.",""
"1st-grade/L.1.5b","L.1.5b-Q2","An apple is a fruit that: Can be red, green, or yellow. Is always blue. Grows underground. Is very spicy.",""
"1st-grade/L.1.5b","L.1.5b-Q3","A hammer is a tool used to: Water plants. Pound nails. Cut paper. Cook food.",""
"1st-grade/L.1.5b","L.1.5b-Q4","A penguin is a bird that: Flies very fast. Lives in the desert. Swims but cannot fly. Is very tiny.",""
"1st-grade/L.1.5b","L.1.5b-Q5","A fire truck is a vehicle that: Sells ice cream. Delivers mail. Takes kids to school. Helps fight fires.",""
"1st-grade/L.1.5c","L.1.5c-Q1","Which of these is something COZY? A warm blanket. A cactus. A rock. Ice.",""
"1st-grade/L.1.5c","L.1.5c-Q2","Which of these is CRUNCHY? Pudding. Carrots. Soup. Yogurt.",""
"1st-grade/L.1.5c","L.1.5c-Q3","Where might you feel CHILLY? In a hot bath. Next to a fire. Outside in the snow. At the beach in summer.",""
"1st-grade/L.1.5c","L.1.5c-Q4","Which animal is ENORMOUS? An ant. A ladybug. A mouse. An elephant.",""
"1st-grade/L.1.5c","L.1.5c-Q5","When might you feel PROUD? When you do well on a test. When you're sleepy. When you break a toy. When you lose a game.",""
"1st-grade/L.1.5d","L.1.5d-Q1","Which word means MORE than big? Small. Gigantic. Tiny. Medium.",""
"1st-grade/L.1.5d","L.1.5d-Q3","Which word means to move FASTER than walk? Sit. Stand. Run. Crawl.",""
"1st-grade/L.1.5d","L.1.5d-Q4","Which word shows a STRONGER feeling than happy? Sad. Okay. Fine. Thrilled.",""
"1st-grade/L.1.6","L.1.6-Q2","Because is a word that tells you: The reason why. Who did it. When something happened. Where it happened.",""
"1st-grade/L.1.6","L.1.6-Q4","However means the same as: Because. But. Then. And also.",""
"1st-grade/L.1.6","L.1.6-Q5","Which sentence uses beautiful correctly? The beautiful ran fast.. Beautiful the cat slept.. She saw a beautiful sunset.. He ate a beautiful..",""
"1st-grade/RF.1.3a","RF.1.3a-Q1","Which two letters make the ""shhh"" sound? ch. th. wh. sh.",""
"1st-grade/RF.1.3a","RF.1.3a-Q2","Which two letters make the ""chh"" sound like in chip? ch. sh. th. ph.",""
"1st-grade/RF.1.3a","RF.1.3a-Q3","Which word starts with the th sound? chimp. thumb. shell. what.",""
"1st-grade/RF.1.3a","RF.1.3a-Q4","Look at the word ship. What two letters spell one sound? hi. ip. sh. si.",""
"1st-grade/RF.1.3a","RF.1.3a-Q5","Which word has the ch sound at the end? fish. bath. moth. beach.",""
"1st-grade/RF.1.3b","RF.1.3b-Q1","Sound out this word: c-a-t. What word is it? cat. cap. cup. cot.",""
"1st-grade/RF.1.3b","RF.1.3b-Q2","What three sounds are in the word dog? d-u-g. d-o-g. g-o-d. d-a-g.",""
"1st-grade/RF.1.3b","RF.1.3b-Q3","Sound out: s-u-n. What word is it? sit. sum. sun. son.",""
"1st-grade/RF.1.3b","RF.1.3b-Q4","Which word has these sounds: b-i-g? bug. bag. beg. big.",""
"1st-grade/RF.1.3b","RF.1.3b-Q5","Sound out: h-o-p. What word is it? hop. hip. hat. hug.",""
"1st-grade/RF.1.3c","RF.1.3c-Q1","Add an E to the end of cap. What word do you get? caps. cape. cop. cup.",""
"1st-grade/RF.1.3c","RF.1.3c-Q2","What does hop become with a Magic E at the end? hope. hops. hope. hot.",""
"1st-grade/RF.1.3c","RF.1.3c-Q3","Which word has a Magic E? cat. cup. can. cake.",""
"1st-grade/RF.1.3c","RF.1.3c-Q4","The word kite has which vowel sound? long I (eye). short i (ih). long E (ee). short a (ah).",""
"1st-grade/RF.1.3c","RF.1.3c-Q5","What happens to the E in a Magic E word? It is loud. It is silent. It changes to an A. It disappears.",""
"1st-grade/RF.1.3d","RF.1.3d-Q1","How many syllables are in the word cat? 2. 3. 1. 4.",""
"1st-grade/RF.1.3d","RF.1.3d-Q2","How many syllables are in rabbit? Clap it out: rab-bit! 1. 3. 4. 2.",""
"1st-grade/RF.1.3d","RF.1.3d-Q3","How many syllables: but-ter-fly? 3. 2. 1. 4.",""
"1st-grade/RF.1.3d","RF.1.3d-Q4","Every syllable must have at least one of what? a letter B. a vowel sound. a period. a word.",""
"1st-grade/RF.1.3d","RF.1.3d-Q5","How many syllables in apple? 1. 3. 2. 4.",""
"1st-grade/RF.1.3e","RF.1.3e-Q1","How do you break napkin into syllables? nap-ki-n. na-pkin. nap-k-in. nap-kin.",""
"1st-grade/RF.1.3e","RF.1.3e-Q2","How do you break rabbit into syllables? rab-bit. ra-bbit. rabb-it. rabbi-t.",""
"1st-grade/RF.1.3e","RF.1.3e-Q3","Read each syllable separately: pen-cil. What word is this? pencel. pencil. penzil. pansil.",""
"1st-grade/RF.1.3e","RF.1.3e-Q4","Which word has two syllables? cat. dog. mitten. fish.",""
"1st-grade/RF.1.3e","RF.1.3e-Q5","Break the word basket into syllables. ba-sket. bask-et. basket-. bas-ket.",""
"1st-grade/RF.1.3f","RF.1.3f-Q1","What does the -s at the end of cats mean? more than one. it happened before. it is happening now. it is very small.",""
"1st-grade/RF.1.3f","RF.1.3f-Q2","What ending means ""happening right now""? -ed. -ing. -s. -er.",""
"1st-grade/RF.1.3f","RF.1.3f-Q3","Jumped has which ending? -ing. -s. -ed. -ly.",""
"1st-grade/RF.1.3f","RF.1.3f-Q4","What is the root word in playing? playi. ing. plays. play.",""
"1st-grade/RF.1.3f","RF.1.3f-Q5","Add -ed to walk. What word do you get? walked. walks. walking. walker.",""
"1st-grade/RF.1.3g","RF.1.3g-Q1","The word said is tricky. How is it spelled? s-e-d. s-a-i-d. s-a-d. s-i-d.",""
"1st-grade/RF.1.3g","RF.1.3g-Q2","Which tricky word means ""in the past""? is. now. was. do.",""
"1st-grade/RF.1.3g","RF.1.3g-Q3","How is the tricky word have spelled? h-a-v. h-a-f. h-a-p-e. h-a-v-e.",""
"1st-grade/RF.1.3g","RF.1.3g-Q4","Which tricky word means ""more than one person was""? were. was. are. is.",""
"1st-grade/RF.1.3g","RF.1.3g-Q5","Why are words like said and have called tricky? They have too many letters. You cannot sound them out. They are very long. They mean nothing.",""
"1st-grade/RF.1.4a","RF.1.4a-Q1","Why might you read a storybook? to find your lost toy. to buy groceries. for fun. to build a house.",""
"1st-grade/RF.1.4a","RF.1.4a-Q2","Why might you read a book about sharks? to cook dinner. to go to bed. to brush teeth. to learn about sharks.",""
"1st-grade/RF.1.4a","RF.1.4a-Q3","Before you start reading, a smart reader asks: Why am I reading this?. What time is it?. What is for dinner?. Is it cold outside?.",""
"1st-grade/RF.1.4a","RF.1.4a-Q4","Reading with purpose means: reading as fast as possible. knowing why you are reading. skipping every other word. closing your eyes.",""
"1st-grade/RF.1.4a","RF.1.4a-Q5","You want to find out how butterflies fly. Which book is best? a storybook about pirates. a cookbook. a fact book about butterflies. a song book.",""
"1st-grade/RL.1.10","RL.1.10-Q1","Why is it important to read lots of different stories? It makes you taller. It makes you loud. It makes you tired. It makes your brain stronger.",""
"1st-grade/RL.1.10","RL.1.10-Q2","Which is a great way to get better at reading? read a little every day. read only once a month. never read. read only one book over and over.",""
"1st-grade/RL.1.10","RL.1.10-Q3","What should you do when a story gets tricky? give up forever. ask for help. skip every page. close the book and never open it.",""
"1st-grade/RL.1.10","RL.1.10-Q4","A poem is a special kind of: toy. food. story or writing. song on the radio.",""
"1st-grade/RL.1.10","RL.1.10-Q5","Why try stories that are a little harder than before? to show off. to get tired quickly. to skip reading. to grow as a reader.",""
"1st-grade/RI.1.10","RI.1.10-Q1","Fact books teach you about: the real world. dragons and magic. your dreams. made-up animals.",""
"1st-grade/RI.1.10","RI.1.10-Q2","You love bugs! Which fact book should you pick? a cookbook. a book about insects. a storybook about pirates. a song book.",""
"1st-grade/RI.1.10","RI.1.10-Q3","What is a good way to find facts in a book? close your eyes. eat a snack. look at headings and pictures. skip every page.",""
"1st-grade/RI.1.10","RI.1.10-Q4","Why might a fact book have tricky words? to trick you. to slow you down. to make you quit. it teaches new words.",""
"1st-grade/RI.1.10","RI.1.10-Q5","Reading lots of different fact books helps you: learn about the world. run faster. grow taller. make loud noises.",""
"1st-grade/L.1.1","L.1.1-Q1","Which word is a noun (a thing or person)? jumps. dog. fast. happily.",""
"1st-grade/L.1.1","L.1.1-Q2","Which word is a verb (an action)? cat. red. runs. tree.",""
"1st-grade/L.1.1","L.1.1-Q3","Which word fits: ""I ___ happy today."" is. are. be. am.",""
"1st-grade/L.1.1","L.1.1-Q4","Pick the right word: ""She ___ to school."" walks. walk. walked. walking.",""
"1st-grade/L.1.1","L.1.1-Q5","Which word is an adjective (describes a thing)? cat. fluffy. jumps. quickly.",""
