"lesson_id","filename","script_text","voice_direction"
"2nd-grade/RI.2.3","RI.2.3-Q1","First, the caterpillar eats lots of leaves. Then, it makes a chrysalis. Finally, it comes out as a butterfly.. What happens AFTER the caterpillar makes a chrysalis? It makes another chrysalis. It eats more leaves. It goes to sleep forever. It becomes a butterfly.",""
"2nd-grade/RI.2.3","RI.2.3-Q2","The sun heats the ocean water. The water evaporates into the air. Clouds form. Then rain falls back to the ground.. What causes clouds to form? Water evaporating into the air. The moon. Rain falling. Wind blowing.",""
"2nd-grade/RI.2.3","RI.2.3-Q3","In 1903, the Wright Brothers flew the first airplane. Their flight lasted only 12 seconds. Today, planes can fly across the whole world.. How are the events connected? Modern planes were invented first. The Wright Brothers' invention led to modern airplanes. They are not related. The Wright Brothers flew across the world.",""
"2nd-grade/RI.2.3","RI.2.3-Q4","To make a peanut butter sandwich: First, get two slices of bread. Next, spread peanut butter on one slice. Then, put the other slice on top.. What do you do right AFTER spreading peanut butter? Get the bread. Eat the sandwich. Put the other slice on top. Open the jar.",""
"2nd-grade/RI.2.3","RI.2.3-Q5","When bees visit flowers, pollen sticks to their legs. They carry the pollen to other flowers. This helps new plants grow.. How does pollen getting on bees connect to new plants growing? Plants grow on their own. Pollen makes bees fly faster. Bees eat the plants. Bees carry pollen to other flowers, which helps plants grow.",""
"2nd-grade/RI.2.3","RI.2.3-Q6","First, the ocean water near the shore gets warm from the sun. Then, the warm water evaporates and rises into the air. Finally, it forms clouds that bring rain.. What happens AFTER the water evaporates? It forms clouds. The sun goes down. Fish swim away. The shore gets bigger.",""
"2nd-grade/RI.2.3","RI.2.3-Q7","Sea otters eat sea urchins. When there are fewer sea otters, the number of sea urchins grows. As a result, the sea urchins eat too much kelp, and the kelp forests disappear.. What causes the kelp forests to disappear? Too many sea otters. Too many sea urchins eating the kelp. Strong ocean waves. Cold water.",""
"2nd-grade/RI.2.3","RI.2.3-Q9","Clownfish live inside sea anemones. The anemone's stinging tentacles protect the clownfish from predators. In return, the clownfish cleans the anemone and brings it food.. How are the clownfish and anemone connected? They fight each other. They live far apart. They help each other. One eats the other.",""
"2nd-grade/RI.2.3","RI.2.3-Q11","To make sea salt, workers first pump ocean water into shallow pools. Next, the sun heats the water until it evaporates. Then, only the salt is left behind. Finally, workers collect the salt.. What is the SECOND step in making sea salt? Workers collect the salt. The salt is left behind. Workers pump ocean water. The sun heats the water.",""
"2nd-grade/RI.2.3","RI.2.3-Q13","Plastic bags look like jellyfish in the water. Because of this, sea turtles sometimes eat the plastic by mistake. This can make them very sick.. Why do sea turtles eat plastic bags? The bags look like jellyfish. They are hungry for plastic. Other turtles told them to. They like the taste.",""
"2nd-grade/RI.2.3","RI.2.3-Q15","Since the ocean near the shore is shallow, sunlight can reach the bottom. This allows plants to grow on the ocean floor. Many small fish eat those plants.. What allows plants to grow on the ocean floor? Cold water. Sunlight reaching the bottom. Deep water. Strong currents.",""
"2nd-grade/RI.2.4","RI.2.4-Q1","Nocturnal animals are active at night. Owls, bats, and raccoons are nocturnal.. What does nocturnal mean? Very fast. Living in water. Active at night. Active during the day.",""
"2nd-grade/RI.2.4","RI.2.4-Q2","A habitat is the natural home of an animal or plant. A frog's habitat is near ponds and streams.. What is a habitat? A type of food. A kind of weather. A baby animal. A natural home.",""
"2nd-grade/RI.2.4","RI.2.4-Q3","Mammals are warm-blooded animals that have fur or hair. Dogs, cats, and humans are all mammals.. Based on the text, what makes an animal a mammal? It is warm-blooded with fur or hair. It can fly. It lays eggs. It lives in water.",""
"2nd-grade/RI.2.4","RI.2.4-Q4","The ancient Egyptians built enormous pyramids. These huge stone structures still stand today.. What does enormous mean in this sentence? Very colorful. Very huge. Very old. Very small.",""
"2nd-grade/RI.2.4","RI.2.4-Q5","Plants need nutrients from the soil to grow. Nutrients are like food for plants — they give plants energy and help them stay healthy.. What are nutrients? A type of soil. Sunlight. Food-like substances that help plants grow. Water.",""
"2nd-grade/RI.2.5","RI.2.5-Q1","You want to find the meaning of the word ecosystem in a science book. Where should you look? The title page. The table of contents. The index. The glossary.",""
"2nd-grade/RI.2.5","RI.2.5-Q2","What is the purpose of a heading in a nonfiction text? To tell you what that section is about. To end the chapter. To list the author's name. To decorate the page.",""
"2nd-grade/RI.2.5","RI.2.5-Q3","You want to know which page has information about dolphins. Which text feature should you use? Bold print. The index. The glossary. A caption.",""
"2nd-grade/RI.2.5","RI.2.5-Q4","In a nonfiction book, some words are in bold print. Why? To make the page look pretty. Because the author likes those words. To show important or new vocabulary words. Because they are misspelled.",""
"2nd-grade/RI.2.5","RI.2.5-Q5","A small sentence under a photograph that explains what's in the picture is called a — Title. Heading. Paragraph. Caption.",""
"2nd-grade/RI.2.6","RI.2.6-Q1","Brush your teeth twice a day. Use toothpaste with fluoride. Visit the dentist every six months.. What is the author's purpose? To explain how to take care of your teeth. To tell a funny story. To describe a toothbrush. To sell toothpaste.",""
"2nd-grade/RI.2.6","RI.2.6-Q2","The blue whale is the largest animal ever to live on Earth. It can be over 100 feet long and weigh as much as 200 tons.. The author wrote this to — Tell a story about a whale. Inform you about blue whales. Convince you to visit the ocean. Make you laugh.",""
"2nd-grade/RI.2.6","RI.2.6-Q3","Everyone should recycle! When we recycle, we save trees and keep trash out of the ocean. Please recycle your cans, bottles, and paper.. The author's main purpose is to — Describe what recycling looks like. Teach you how paper is made. Persuade you to recycle. Entertain you with a story.",""
"2nd-grade/RI.2.6","RI.2.6-Q4","A book that teaches you about different types of clouds was written to — Persuade. Scare. Entertain. Inform.",""
"2nd-grade/RI.2.6","RI.2.6-Q5","Butterflies have four stages in their life: egg, caterpillar, chrysalis, and butterfly. Each stage is an important part of their life cycle.. What question is the author trying to answer? What are the stages of a butterfly's life?. Why are butterflies colorful?. Where do butterflies live?. How fast can butterflies fly?.",""
"2nd-grade/RI.2.7","RI.2.7-Q1","A science book has a paragraph about the parts of a plant. Next to it is a diagram with labels pointing to the roots, stem, leaves, and flower. How does the diagram help? It makes the page look nice. It shows you exactly where each plant part is. It replaces the paragraph. It shows a different topic.",""
"2nd-grade/RI.2.7","RI.2.7-Q2","A text about weather says: ""A thermometer measures temperature."" Below it is a picture of a thermometer showing 32°F. What does the picture add? It replaces the need to read. Nothing new. It shows what a thermometer looks like and how to read it. It tells you about rain.",""
"2nd-grade/RI.2.7","RI.2.7-Q3","Why would an author include a map in a book about animals around the world? To make the book longer. To show what animals eat. To teach you to draw. To show where different animals live.",""
"2nd-grade/RI.2.7","RI.2.7-Q4","A book about healthy eating includes a picture of a food plate divided into sections: fruits, vegetables, grains, protein, and dairy. This image helps the reader — See how much of each food group to eat. Learn to draw plates. Know what to buy at the store. Cook a meal.",""
"2nd-grade/RI.2.7","RI.2.7-Q5","Which type of image would BEST help explain how a bicycle works? A photo of someone walking. A labeled diagram showing bicycle parts. A painting of a bicycle race. A photograph of a sunset.",""
"2nd-grade/RI.2.8","RI.2.8-Q1","Recess is important for kids. It gives them time to exercise. It also helps them focus better in class.. What reason does the author give for why recess helps in class? Kids like to play. It makes school longer. It helps them focus better. Teachers need a break.",""
"2nd-grade/RI.2.8","RI.2.8-Q2","Everyone should drink more water. Water keeps your body healthy. It helps your brain work better. It also gives you energy.. How many reasons does the author give for drinking water? 2. 4. 1. 3.",""
"2nd-grade/RI.2.8","RI.2.8-Q3","Helmets should be worn when riding a bike. They protect your head if you fall. Studies show helmets reduce head injuries by 85%.. What supports the author's point that helmets are important? They reduce head injuries by 85%. They come in many colors. Everyone has a bike. Helmets look cool.",""
"2nd-grade/RI.2.8","RI.2.8-Q4","When an author writes because in a sentence, what usually follows? The end of the paragraph. A reason that supports their point. A question. A new topic.",""
"2nd-grade/RI.2.8","RI.2.8-Q5","Schools should have gardens. Gardens teach kids about science. They also help kids eat healthier because kids are more likely to eat vegetables they grew themselves.. Which reason explains HOW gardens help kids eat healthier? Gardens are pretty. Schools have space for gardens. Kids eat vegetables they grew themselves. Gardens teach science.",""
"2nd-grade/RI.2.9","RI.2.9-Q1","Text A says dogs are great pets because they are loyal. Text B says dogs are great pets because they can be trained. What do BOTH texts agree on? Dogs are better than cats. Dogs can be trained. Dogs are loyal. Dogs are great pets.",""
"2nd-grade/RI.2.9","RI.2.9-Q2","Text A about the ocean focuses on ocean animals. Text B about the ocean focuses on pollution in the ocean. How are these texts different? They focus on different aspects of the same topic. Text A is fiction. They are about different topics. They say the same things.",""
"2nd-grade/RI.2.9","RI.2.9-Q3","Text A: ""Bats use sound to find food in the dark."" Text B: ""Bats eat insects and help farmers by keeping pests away."". What does Text B tell you that Text A does not? Bats are mammals. Bats help farmers. Bats use sound. Bats fly at night.",""
"2nd-grade/RI.2.9","RI.2.9-Q4","When comparing two texts on the same topic, what should you look for? Which text has more pictures. Which text was written first. What information is the same and what is different. Which text is longer.",""
"2nd-grade/RI.2.9","RI.2.9-Q5","Text A says: ""Exercise keeps your heart healthy."" Text B says: ""Exercise helps you sleep better and makes your bones strong."". Which benefit is mentioned in Text A but NOT Text B? Stronger bones. More energy. Better sleep. A healthy heart.",""
"2nd-grade/RI.2.10","RI.2.10-Q1","Octopuses are amazing creatures. They have eight arms and three hearts. They can change color to blend in with their surroundings. Some octopuses can even open jars!. According to the text, how many hearts does an octopus have? Three. Eight. One. Two.",""
"2nd-grade/RI.2.10","RI.2.10-Q2","The Great Wall of China was built over many centuries to protect China from invaders. It stretches over 13,000 miles, making it the longest structure ever built by humans.. Why was the Great Wall built? To divide cities. To protect from invaders. For decoration. For tourists to visit.",""
"2nd-grade/RI.2.10","RI.2.10-Q3","Recycling one aluminum can saves enough energy to power a TV for three hours. Americans throw away enough cans each year to build more than 20 Eiffel Towers.. What is the author trying to show with these facts? Americans watch too much TV. The Eiffel Tower is made of cans. Recycling cans saves a lot of energy. TVs use too much power.",""
"2nd-grade/RI.2.10","RI.2.10-Q4","Polar bears have black skin under their white fur. The white fur helps them hide in the snow. Their large paws work like snowshoes, helping them walk on ice.. What helps polar bears walk on ice? Their sharp teeth. Their black skin. Their white fur. Their large paws.",""
"2nd-grade/RI.2.10","RI.2.10-Q5","Volcanoes form when hot melted rock called magma pushes up through the Earth's surface. When magma comes out, it's called lava. Over time, the lava cools and builds up to form the volcano's cone shape.. What is magma called after it comes out of the volcano? Lava. Rock. Ash. Steam.",""
"2nd-grade/RF.2.3","RF.2.3-Q1","Which word has a long vowel sound? Cap. Cake. Cat. Can.",""
"2nd-grade/RF.2.3","RF.2.3-Q2","What is the root word in playing? Paying. Ing. Play. Lay.",""
"2nd-grade/RF.2.3","RF.2.3-Q3","Which word has the prefix un-? Uncle. Until. Under. Unhappy.",""
"2nd-grade/RF.2.3","RF.2.3-Q4","How many syllables are in the word pumpkin? 2. 4. 1. 3.",""
"2nd-grade/RF.2.3","RF.2.3-Q5","Which word is spelled correctly? Becaws. Because. Becuz. Becuase.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q1","Which word has a SHORT a sound? Rain. Bake. Map. Day.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q2","Which word has a LONG o sound? Hot. Hop. Lot. Home.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q3","The word bed has a — Short 'e' sound. Long 'a' sound. Long 'e' sound. Short 'i' sound.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q4","Which pair shows a short vowel word and its long vowel partner? Dog → dig. Pin → pine. Run → ran. Cat → cut.",""
"2nd-grade/RF.2.3a","RF.2.3a-Q5","Which word does NOT have a long vowel sound? Cube. Bike. Milk. Mule.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q1","In the word boat, what sound does the vowel team oa make? Short 'a'. Long 'a'. Short 'o'. Long 'o'.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q2","Which word has the ee vowel team? Tree. Red. Bed. Ten.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q3","The vowel team ai in rain makes the same sound as ay in — Ant. Play. About. All.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q4","Which word has the same vowel sound as seat? Set. Fit. Feet. Sat.",""
"2nd-grade/RF.2.3b","RF.2.3b-Q5","Which vowel team is in the word loud? Oi. Oo. Oa. Ou.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q1","Break the word cupcake into two syllables: Cup-cake. Cu-pcake. C-upcake. Cupc-ake.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q2","The word robot has two syllables. How do you break it apart? Rob-ot. Ro-bot. Robo-t. R-obot.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q3","Which two-syllable word has a long i sound? Mitten. Kitten. Spider. Rabbit.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q4","How many syllables are in the word music? 1. 4. 3. 2.",""
"2nd-grade/RF.2.3c","RF.2.3c-Q5","Break open into syllables: O-pen. Open. Ope-n. Op-en.",""
"2nd-grade/RF.2.3d","RF.2.3d-Q2","The suffix -ful in hopeful means — Before. Full of. Not. Without.",""
"2nd-grade/RF.2.3d","RF.2.3d-Q4","Which word has a suffix? Inside. Undo. Slowly. Replay.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q1","Which word does NOT follow regular phonics rules? Dog. Run. Cat. Said.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q2","The word have is tricky because — It ends with 'e' but the 'a' is short. The 'a' doesn't make the expected sound. It has too many letters. It has a silent 'h'.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q3","Which word has a silent letter? Cup. Know. Stop. Lamp.",""
"2nd-grade/RF.2.3e","RF.2.3e-Q4","In the word love, the o makes the sound of — Long 'o' (like 'bone'). Long 'u' (like 'cute'). Short 'u' (like 'cup'). Short 'o' (like 'hot').",""
"2nd-grade/RF.2.3e","RF.2.3e-Q5","Which of these words is a tricky sight word that doesn't follow phonics rules? Pot. Big. Map. The.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q1","Which word is spelled correctly? People. Peopel. Peeple. Peple.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q2","Choose the correct spelling: Frend. Friend. Freind. Frind.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q3","Which sentence uses their correctly? Their going to the park.. Their is a dog outside.. They put their books away.. I went their yesterday..",""
"2nd-grade/RF.2.3f","RF.2.3f-Q4","Choose the correct spelling of the word that means one more time: Agane. Agin. Agen. Again.",""
"2nd-grade/RF.2.3f","RF.2.3f-Q5","Which word is an irregularly spelled word you need to memorize? Because. Help. Stop. Jump.",""
"2nd-grade/RF.2.4","RF.2.4-Q1","What does it mean to read fluently? Reading silently. Reading smoothly with expression. Reading very fast. Reading every word perfectly.",""
"2nd-grade/RF.2.4","RF.2.4-Q2","When you see an exclamation mark (!) at the end of a sentence, you should read it with — A quiet voice. A question in your voice. Excitement or strong feeling. No change in voice.",""
"2nd-grade/RF.2.4","RF.2.4-Q3","If you don't understand a sentence after reading it, what should you do? Ask someone to read the whole book. Close the book. Skip it and keep going. Read it again more carefully.",""
